 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve,target_class
134.6875,47.36968143,0.060980656,0.335603751,4.970735786,24.68680025,0
116.2421875,43.46294149,0.139469374,0.413616633,4.884615385,28.72706409,0
124.4453125,50.17046077,-0.1444752,-0.304036153,13.55100334,44.54220772,0
123.28125,56.18092112,-0.099557068,-0.587570985,4.383779264,21.8251804,0
110.46875,55.43646948,0.349802608,-0.145858057,2.41638796,16.32433189,0
92.6484375,47.56567661,0.720715132,0.776395866,1.883779264,15.30538753,0
123.84375,42.72759601,0.200327885,0.199121973,3.780100334,18.48738986,0
150.6640625,52.65991676,-0.328471401,-0.126625883,38.14214047,76.34879605,0
93.890625,38.6929488,0.538198328,1.844401244,1.639632107,12.21140707,0
120.5546875,50.63793177,0.191016523,-0.114751765,4.935618729,26.21837229,0
121.796875,56.11238157,0.023240882,-0.39636057,5.185618729,26.9740181,0
135.265625,47.65017123,-0.267096507,-0.007619698,4.039297659,23.05753225,0
110.28125,57.20644324,,-0.530678423,2.841137124,17.4603664,0
56.609375,37.44521715,2.421156911,7.883756927,23.87876254,,1
100.2109375,49.84062919,0.430217791,0.194697711,4.489130435,22.74033402,0
121.90625,34.35645807,0.11714613,1.8387296,4.64548495,,0
110.4921875,41.10884867,0.285153788,0.708657389,4.842809365,,0
97.9375,47.86614637,,0.386263027,0.444816054,8.578350183,0
106.9375,40.03470174,0.649429729,1.482209258,2.360367893,16.12455909,0
114.84375,49.03210643,0.256468823,0.052903026,1.158026756,11.53688041,0
119.28125,48.61309904,-0.069449345,-0.14249438,16.99749164,57.63088196,0
89.859375,39.61173563,0.512352562,1.263564064,2.065217391,19.57783781,0
87.625,34.77314876,0.71232743,3.026128304,2.178929766,17.15704827,0
148.734375,46.17146785,-0.145787361,-0.05847781,0.670568562,9.782509647,0
136.1953125,43.9900661,0.019487548,0.816481386,2.868729097,17.28074282,0
101.6171875,40.9866825,0.594833726,1.038332836,3.056020067,17.93161589,0
129.921875,48.58603988,-0.004091777,-0.265232723,2.831103679,17.53534136,0
118.0703125,49.03604917,0.254973733,-0.135334046,1.531772575,14.12887981,0
139.53125,51.9001351,0.060858245,-0.306831238,96.92809365,99.5556424,0
137.3359375,50.70291494,0.033474933,-0.54603173,4.234949833,24.44020379,0
102.328125,41.16223796,0.11953742,0.918116991,3.066053512,16.79145601,0
138.1796875,49.94926075,,-0.122530383,5.117892977,24.66681618,0
111.234375,43.62347497,0.299610657,0.34939518,1.428093645,,0
118.4453125,57.68676308,0.017559918,-0.52078918,9.469899666,38.11830199,0
56.4375,41.35701082,,8.417076734,86.81688963,81.42642872,1
115.53125,50.68698944,0.471545413,0.236561329,0.818561873,,0
119.0078125,52.09104051,0.215293531,-0.020228667,2.012541806,,0
115.71875,45.20213931,0.299161121,0.088620287,2.179765886,13.04726263,0
116.0546875,50.02285549,0.299644087,0.294369364,2.159698997,17.33639476,0
132.2734375,43.70260198,,0.421059755,5.74916388,31.11953367,0
128.6484375,48.70343767,,-0.394813634,0.93812709,13.18841533,0
98.390625,43.89195441,0.323618327,0.327439929,2.095317726,13.63852298,0
130.9375,48.95561606,,0.109159462,0.689799331,11.08910081,0
134.625,51.5116795,-0.028315233,-0.647741069,4.477424749,28.48247115,0
134.6953125,40.10349085,-0.005275772,0.4926168,2.77173913,,0
120.6171875,47.99855484,0.14448989,-0.037085085,5.076923077,29.73937689,0
116.5546875,45.39046028,0.282871836,-0.109041705,1.932274247,12.44128398,0
104.59375,52.0587765,0.425018303,0.164212031,1.454013378,12.2071882,0
15.625,32.9020801,5.397410786,30.56721605,94.61287625,,1
120.2578125,49.03159793,0.108828925,0.229552243,18.59698997,48.79298764,0
123.90625,44.86880833,0.199336737,0.094058314,1.024247492,12.08610056,0
129.375,51.41315493,0.130436153,-0.428144532,2.998327759,20.20861096,0
130.328125,49.38878121,0.154961989,-0.096235099,3.263377926,18.92504216,0
52.96875,31.44636741,3.410426087,16.8392536,41.16889632,67.29030281,1
107.609375,44.30332845,0.43045373,0.979516405,2.719899666,16.18794212,0
124.5859375,57.41345761,-0.107809281,-0.620856773,29.42140468,66.02654536,0
123.2578125,50.05188653,0.304126517,-0.214819646,2.72909699,14.5628102,0
128.34375,52.17210664,-0.049280401,-0.208256987,2.173913043,12.9939472,0
130.609375,53.85617919,-0.022825418,-0.200394527,18.7993311,59.27516357,0
127.796875,44.95802893,,0.533080505,0.821070234,,0
90.7109375,48.88317584,,0.614292982,1.158862876,14.1003871,0
136.0859375,48.68248969,0.109994355,-0.148004689,20.7090301,52.72613936,0
122.390625,47.2791303,0.155002238,-0.040775777,1.974916388,13.8688689,0
122.3671875,45.95528926,0.258795333,0.194343518,1.882107023,12.47835508,0
121.9296875,50.0495354,0.048362671,-0.398411963,5.342809365,24.93029493,0
123.6484375,47.12194782,-0.035551328,-0.313747768,4.049331104,,0
135.6328125,48.35462605,-0.176937896,0.346115155,1.223244147,15.81042039,0
105.296875,44.86983943,0.182750464,0.119984702,28.14214047,67.50919568,0
81.0390625,40.76617822,0.558548262,1.420701427,2.510869565,15.02491962,0
124.53125,48.32667766,0.181087344,0.226946627,6.738294314,,0
14.3125,33.18596983,,32.77846676,151.7366221,72.67116823,1
26.765625,27.3585808,6.098885783,42.26782453,25.2951505,55.10848841,1
110.203125,43.11691217,0.297544884,0.529633825,2.52090301,15.84103931,0
99.7421875,44.3643026,,1.111104782,1.129598662,14.29686778,0
76.2421875,41.3186448,0.737893677,1.619931769,2.873745819,16.93623531,0
115.9453125,54.70650507,-0.25100249,-0.459500585,2.502508361,16.05407336,0
111.375,49.94778524,-0.034133904,-0.380996437,1.704013378,,0
21.7265625,32.54461237,5.72888015,33.54114171,159.1346154,84.21124957,1
95.4921875,72.21344189,0.914116651,-0.488471048,1.329431438,9.808202663,0
119.8125,54.56328751,,-0.199681227,3.137123746,18.41003416,0
128.765625,48.73725545,0.267473595,-0.18746491,8.357023411,34.83470945,0
129.1875,44.6508591,-0.181941055,0.176943217,1.508361204,11.1700491,0
111.6875,46.28035322,0.455196255,0.310318507,2.498327759,17.2619741,0
107.5703125,53.20430604,0.444993185,-0.200185172,1.887959866,15.93698362,0
97.0625,53.23235476,,0.296741572,162.7073579,82.23140922,0
102.5390625,36.6631419,0.405966909,1.612815936,2.028428094,16.11188497,0
122.0390625,55.24878425,,-0.49908696,1.276755853,14.10938496,0
110.484375,49.99265327,,0.027307817,1.720735786,14.53506675,0
142.4296875,45.09273147,-0.261918491,0.444219425,2.176421405,13.97961294,0
105.59375,45.89482499,0.090410376,-0.004089162,2.213210702,13.66765802,0
29.3671875,36.94693642,4.385205196,21.07691155,12.69648829,38.2098022,1
117.9375,50.12901324,-0.168187479,-0.337241426,2.663043478,19.78549701,0
96.6015625,47.30921221,0.604208041,0.779554009,40.29431438,,0
95.6484375,43.59715978,0.354299238,0.538338223,2.023411371,,0
96.703125,39.82233187,0.514474514,1.591349981,1.109531773,10.41956977,0
135.125,44.47664415,0.048471094,0.216359417,3.773411371,19.10877144,0
123.03125,52.08240728,0.09368577,-0.098178086,2.623745819,14.19591436,0
116.734375,42.87618154,0.274132737,0.490935267,2.35367893,14.52858426,0
132.9765625,45.84475584,0.14111422,0.625112595,81.18729097,90.43551282,0
135.8046875,48.61376133,-0.19864608,-0.01790787,2.304347826,17.15947278,0
107.3046875,43.73045252,0.293664228,0.046650665,4.320234114,23.7800391,0
111.5234375,48.87739202,0.17871872,-0.38846292,4.181438127,23.77081253,0
137.0859375,51.35949087,0.004315666,-0.139897478,1.691471572,11.53318438,0
125.96875,49.47978399,-0.210022519,0.024973045,99.17976589,87.75029348,0
111.1953125,44.15297601,0.434318777,0.209941692,2.652173913,21.99934068,1
133.90625,48.2633462,,-0.253501808,2.424749164,13.09657425,0
130.5625,58.16473776,-0.092446556,-0.60886217,2.248327759,20.02242152,0
147.1875,49.77900379,-0.317051551,-0.140388307,84.88461538,88.76494682,0
105.9140625,42.60777279,0.321508839,0.817274676,1.805183946,12.52307595,0
136.8515625,45.92471588,-0.073197589,-0.104818592,2.338628763,15.7168682,0
110.4453125,55.25237673,,-0.599198324,5.388795987,28.04186744,0
140.1796875,45.83912657,-0.166771381,0.049201604,6.209866221,26.99625769,0
122.203125,49.38961166,-0.040079569,-0.259967627,1.984949833,14.35775952,0
135.265625,48.14390609,0.015920939,-0.15877212,8.539297659,31.13487695,0
137.9140625,49.2052505,-0.129649114,0.201766303,1.782608696,14.1035788,0
85.859375,41.07971184,0.813598751,1.712672285,4.445652174,19.55592844,0
105.1796875,43.38876467,0.27922356,1.382464494,3.72826087,24.79020138,0
110.4765625,44.92875695,0.279912622,-0.044533246,9.577759197,39.78966194,0
143.53125,40.47914924,-0.169462855,0.743007473,0.766722408,9.598978988,0
108.2421875,54.15151575,0.232702411,-0.627345177,1.434782609,12.02741827,0
88.53125,31.96163166,,4.805046796,2.809364548,15.85164644,0
129.890625,53.83093244,0.131388271,-0.646702901,1.040133779,9.846143906,0
94.5859375,35.77982308,1.187308683,3.68746932,6.071070234,29.76039993,1
113.1953125,43.71678357,0.072342399,0.401925619,6.273411371,29.4933754,0
118.2421875,46.58321621,0.228857675,0.202205928,122.2190635,68.06034975,0
112.6953125,47.29141019,0.336422134,0.09841916,0.948160535,9.77911509,0
133.4375,52.57089707,-0.216770452,-0.217038055,118.3394649,,0
100.453125,42.51945499,0.436997481,1.142199163,5.345317726,30.18366831,0
121.046875,47.46723531,0.144146129,0.037990129,1.912207358,,0
102.46875,42.26256054,0.353814012,0.846882103,2.7090301,15.98616517,0
97.703125,45.60262454,,0.258464885,4.131270903,25.05599733,0
130.109375,55.8834214,0.072240811,-0.510958721,2.569397993,14.5736866,0
127.34375,44.0674975,0.119400497,0.319483279,0.813545151,11.00400583,0
114.734375,51.25388467,0.028809768,-0.154890504,1.351170569,11.61349796,0
95.53125,31.29120721,0.681888614,4.713253452,1.318561873,,0
126.484375,40.49826084,,1.445377408,1.530936455,14.48802571,0
125.0703125,60.4151243,0.057985267,-0.766541693,2.785953177,16.05959855,0
130.96875,51.62544454,,-0.374559644,1.95735786,12.54819556,0
142.546875,48.05593411,0.01001419,-0.188792594,4.001672241,20.54219079,0
104.125,42.03811515,0.274500261,0.853357488,1.72826087,12.52424688,0
97.7421875,41.4090204,0.487872625,1.01953317,1.789297659,13.64133569,0
127.9375,41.68665666,,0.222291821,1.648829431,11.65317174,0
106.078125,45.24665205,,0.256447373,1.925585284,13.90069827,0
136.015625,49.82484702,,-0.198828043,2.383779264,15.09664643,0
117.140625,52.87097124,,-0.40919559,0.677257525,10.92071692,0
120.4921875,48.66354451,0.090587216,-0.068255735,8.839464883,37.65686453,0
82.671875,38.31410261,1.479826227,4.046876263,99.409699,91.35474813,1
115.625,49.31784667,0.270482191,-0.356831039,3.838628763,19.58819041,0
125.6875,52.85988998,0.030095756,-0.096433876,2.702341137,18.6278021,0
134.2734375,41.46680051,0.078703258,0.677072088,3.442307692,18.44441662,0
108.8125,43.17546866,0.523029942,0.810789972,1.023411371,13.29770218,0
134.46875,41.98175524,,0.767895951,2.684782609,21.34601392,0
116.0703125,44.7817945,0.3951135,0.422145942,0.777591973,12.08065286,0
119.1875,53.35329623,0.249054524,-0.163376516,1.575250836,10.89084744,0
107.3359375,41.74649636,0.283139422,0.737434664,2.423076923,14.28373268,0
101.1328125,37.641062,0.477774307,1.535554877,3.191471572,20.85186551,0
101.953125,50.86392069,0.466244878,0.006461593,7.671404682,38.43136459,1
135.53125,54.03123193,-0.133616354,-0.234672319,1.368729097,13.19750884,0
64.8984375,41.26398245,2.162828337,6.534174214,33.10200669,67.99509103,1
124.640625,41.60317265,0.420135837,0.944509567,3.727424749,,0
96.375,42.77959502,0.427690827,0.726764896,2.903010033,16.51331552,0
132.25,47.67746454,-0.058997405,0.11622912,1.735785953,13.03668955,0
123.109375,50.49879862,0.216520291,-0.132595147,6.141304348,29.63522828,0
123.5546875,47.79379677,0.09117499,-0.191205443,3.780100334,23.40506274,0
132.84375,51.77602569,-0.036361393,-0.319533846,1.612876254,14.03917601,0
135.9453125,51.49200614,-0.120343109,-0.234912832,2.365384615,15.86447955,0
118.53125,48.11459912,0.068974515,0.111947285,3.197324415,18.5712366,0
99.1640625,37.3467237,0.087156123,1.940834393,2.407190635,19.66123417,0
116.6015625,50.53098366,0.293292064,-0.220492708,2.325250836,16.82311272,0
101.703125,41.10093509,0.715239247,1.230916631,2.805183946,19.77891195,0
130.0625,52.21122215,-0.204156276,-0.149789236,1.922240803,,0
28.34375,31.81401949,,28.06014478,57.3770903,71.16328516,1
119.859375,50.38348787,0.084360203,-0.165893208,2.567725753,15.74678165,0
123.8828125,47.93641966,0.066058385,-0.311258202,3.546822742,22.91117022,0
106.953125,43.42663702,0.370589766,0.85011851,3.077759197,21.08498825,0
122.0703125,47.48226373,-0.015099596,0.220692473,2.210702341,16.71272378,0
84.71875,37.83515592,0.552948261,2.249434276,2.346153846,19.11548892,0
105.9609375,46.62205124,,0.68960152,1.865384615,13.30618733,0
120.6953125,56.03104031,0.351849358,-0.168464495,3.787625418,24.28117168,0
133.1875,46.65661629,-0.326708259,0.156832374,2.732441472,16.51279987,0
127.1484375,53.95963333,0.034635364,-0.483305386,3.828595318,18.32751696,0
143.84375,46.41212084,0.050999573,-0.160202922,2.014214047,14.10355746,0
142.09375,46.95799944,-0.157095483,0.054323392,2.668060201,21.8828062,0
71.671875,38.3169572,2.442415667,8.106835426,4.842809365,27.5691658,1
114.78125,47.49719358,0.053408208,-0.059202568,0.684782609,10.98159615,0
17.2109375,46.97766297,3.69160271,13.15899831,136.4406355,64.50439295,0
106.1875,52.29375411,0.53415631,0.267589973,2.442307692,15.89227477,0
128.359375,46.77551683,-0.195367142,0.132784639,118.0384615,89.59366761,0
116.3671875,37.81738008,0.335528622,1.578127136,2.987458194,20.29874726,0
121.5703125,44.56205007,0.303835003,0.693135847,1.969063545,15.00501185,0
144.2265625,50.70028582,0.016754755,-0.500284235,1.822742475,11.99576365,0
138.15625,44.28819635,-0.119277996,0.139714453,5.527591973,26.92973778,0
118.5546875,43.54233009,0.49039477,0.750823868,2.608695652,21.6729813,0
141.5078125,48.82094135,-0.038178384,-0.263635284,4.87458194,,0
103.6796875,51.39946704,0.31919592,-0.202853087,1.907190635,12.789873,0
147.6171875,48.51000559,-0.241404246,0.124064734,9.773411371,39.11046437,0
126.7578125,49.7783754,,-0.090332983,0.781772575,11.15630971,0
119.53125,45.94237857,0.021220137,0.155819998,2.400501672,14.01257079,0
27.8515625,27.66543699,6.197866078,44.145531,75.80016722,69.46730686,1
132.9609375,53.50823569,0.07814973,-0.432531414,1.933110368,15.34406536,0
125.15625,53.03130524,0.288845143,-0.228519922,3.605351171,24.86639426,0
59.3671875,38.20562604,2.731383921,10.86421106,35.94983278,,1
141.2421875,36.87685294,-0.043189139,1.843684174,1.773411371,16.49195594,0
33.2109375,61.97537973,2.527217952,5.072100392,122.5911371,105.1368557,0
142.1796875,56.72596319,-0.183363782,-0.721438052,8.949832776,39.29945694,0
79.984375,37.2891959,,2.713386633,2.304347826,,0
126.6796875,42.52755239,,0.53592409,2.379598662,14.05387574,0
129.359375,49.49632789,-0.068273423,-0.218610158,1.29180602,12.51771854,0
137.2578125,54.74446977,-0.355213976,-0.623684985,3.795986622,26.79633674,0
102.9609375,47.88469261,0.435588822,0.031842547,3.018394649,17.63376008,0
115.875,45.92640172,0.296296805,-0.05143602,5.663879599,30.00037457,0
112.1953125,48.43617879,0.129346297,0.328220666,1.059364548,11.6820613,0
118.875,50.71812423,0.220915689,-0.239005563,2.622073579,,0
117.6953125,47.61820138,0.111360296,0.187767463,3.345317726,20.66350053,0
109.9375,46.7426047,0.262268388,0.230722264,2.566053512,15.16679235,0
110.21875,49.86010703,0.321763077,0.085443947,3.476588629,18.51277116,0
131.9140625,44.49017225,-0.071573031,0.188800928,8.064381271,37.95345727,0
23.6484375,33.73786584,5.600685729,32.52986595,113.743311,71.96415517,1
108.6796875,47.30220885,0.178416313,0.019663453,1.947324415,14.62610032,0
100.609375,47.75592803,0.402585392,0.527537931,2.064381271,15.31841643,0
119.015625,44.7665794,0.051436341,0.361735196,2.08277592,17.87280415,0
130.296875,43.72452104,0.239299953,0.773894519,3.327759197,21.93898346,0
93.0546875,35.87245387,0.255631359,2.276566693,0.385451505,9.471101392,0
122.6171875,44.84158246,-0.151880892,0.136976193,2.85367893,16.79941157,0
122.078125,45.34582557,0.31911061,0.210696567,2.048494983,15.72971931,0
103.0703125,49.11230491,0.614220461,0.582476939,1.255852843,,0
108.5,44.78821692,0.28474287,0.057237991,45.56020067,62.1298717,0
111.9140625,52.97228452,0.150214793,-0.409199784,1.627926421,15.43205594,0
112.8828125,52.40879296,0.241419528,-0.310060484,12.63879599,42.69215815,0
113.7734375,54.03040447,0.222659202,-0.297194582,2.635451505,16.16923089,0
174.4453125,39.83320862,-0.721729465,1.72779677,0.906354515,11.00134956,0
75.546875,33.80432188,1.077190595,5.024512049,1.703177258,12.87863427,0
106.7109375,45.06109608,0.272314052,0.027743127,2.383779264,18.95604944,0
132.59375,49.78884123,0.05503555,-0.148248992,1.660535117,11.35369996,0
123.953125,49.3129134,-0.091154473,-0.245333162,3.56187291,20.30994001,0
119.1484375,52.48140889,-0.026925821,-0.425801991,1.151337793,,0
96.4765625,38.89066502,0.580147468,1.367338494,2.029264214,,0
128.2265625,40.81651298,,0.207480732,4.752508361,24.13518821,0
94.2421875,40.27032602,0.356849509,1.256592647,2.876254181,18.81954629,0
117.46875,53.2381057,0.627118746,0.110231026,136.8143813,63.44684653,0
111.28125,52.76272618,0.156545442,0.077916778,1.668896321,12.12252398,0
132.1640625,48.95418415,0.037562965,-0.205432264,1.782608696,16.22288008,0
133.96875,60.88589963,-0.128577259,-0.691759587,1.41638796,13.78455339,0
116.8984375,51.77880235,0.43124527,-0.200355639,2.382107023,13.94147997,0
117.8984375,39.34380507,0.176729681,1.238689477,2.592809365,17.37542132,0
90.421875,36.96294795,,2.443189341,2.244983278,13.91539233,0
127.765625,55.74852638,-0.044010596,-0.45003827,10.37959866,37.99222837,0
68.046875,42.98889017,1.253867715,3.073009443,2.859531773,15.15903434,0
133.625,45.82695031,-0.010362714,0.328606966,1.870401338,16.05719585,0
104.4609375,56.6716009,,-0.443330096,2.327759197,14.73521929,0
115.625,43.2740179,,0.947991219,2.862876254,18.87805241,0
124.1875,41.44419252,0.195277924,0.28542975,1.352006689,12.56963231,0
116.4921875,42.58135524,0.277159248,0.923553298,2.192307692,16.2650951,0
133.765625,60.4143873,,-0.72840313,1.088628763,9.734717263,0
122.125,61.29475406,0.149358004,-0.820196552,2.869565217,17.38549861,0
