Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
28182,620.635,223.3039122,161.3848343,1.383673461,0.691147353,28548,189.4266002,0.800807002,0.987179487,0.91940984,0.848290558,0.007923636,0.002530946,0.71959687,0.995687092,2
40674,748.346,275.7774682,188.3993784,1.463791816,0.730271295,41111,227.5692098,0.7091746,0.989370242,0.912687001,0.825191453,0.00678019,0.00193928,0.680940934,0.996755767,4
47659,817.095,303.8431455,200.1510621,1.518069114,0.752378072,48134,246.3357941,0.712625976,0.990131716,0.89703561,0.810733425,0.006375357,0.001699013,0.657288687,0.997809655,4
51659,908.268,363.0639091,182.5478043,1.988870315,0.864403945,52433,256.4649716,0.618389236,0.985238304,0.786915015,0.706390707,0.007028086,0.001079436,0.498987832,0.992422086,6
70235,1038.267,416.5836291,216.2968656,1.925980887,0.854643081,71314,299.0417687,0.793293124,0.984869731,0.818738757,0.717843304,0.005931283,0.000971509,0.515299009,0.992456043,5
80009,1108.48,433.9133189,236.9684259,1.831101833,0.837707431,81004,319.1717762,0.657644254,0.987716656,0.81826313,0.735565751,0.005423306,0.000979332,0.541056974,0.990730416,5
45328,795.88,295.0024359,195.9358849,1.50560698,0.747569176,45823,240.2361382,0.778671064,0.989197565,0.89925164,0.814353066,0.006508172,0.00176559,0.663170916,0.99847476,7
28192,625.45,233.6954694,154.2326296,1.515214192,0.751289582,28568,189.4602049,0.712783172,0.986838421,0.905629492,0.810714069,0.008289425,0.002208895,0.657257302,0.995885592,2
69741,1033.122,385.5547428,231.6726386,1.664222177,0.799338259,70820,297.9882533,0.768241904,0.984764191,0.821097661,0.772881825,0.00552838,0.00121683,0.597346316,0.994116985,1
41759,773.648,286.0510065,186.4874245,1.533888986,0.758272566,42367,230.5844968,0.758399622,0.985649208,0.876744681,0.806095736,0.006850044,0.001784102,0.649790336,0.99670624,4
33172,673.649,255.1735001,166.0027753,1.53716406,0.759464586,33489,205.5137518,0.762294329,0.990534205,0.91857407,0.805388302,0.007692436,0.00199648,0.648650316,0.997081954,2
48711,833.397,312.5126173,200.1440216,1.561438682,0.768012367,49219,249.0396986,0.721783455,0.989678783,0.881318819,0.79689486,0.006415648,0.001595969,0.635041419,0.991578236,4
61761,986.295,413.163532,191.164635,2.161296895,0.886522669,62314,280.4220881,0.704744625,0.99112559,0.79783029,0.67871936,0.006689716,0.000875686,0.46065997,0.995622963,6
29741,641.815,237.3907688,160.0058987,1.483637608,0.738713971,30077,194.5955223,0.807872005,0.988828673,0.907289125,0.819726577,0.007981936,0.002223126,0.671951661,0.996932755,2
23913,579.246,215.5886664,141.4866385,1.523738698,0.754516998,24269,174.4906222,0.737236404,0.985331081,0.895607746,0.809368253,0.009015542,0.002386472,0.655076969,0.998166127,2
39255,754.365,293.3298038,171.3107425,1.712267424,0.811738605,39769,223.5643494,0.716397482,0.98707536,0.866845672,0.762160362,0.007472419,0.001555344,0.580888417,0.994636314,4
40592,764.567,279.1337364,186.4172339,1.497360145,0.744303069,41246,227.3397009,0.756241151,0.984143917,0.872608051,0.814447239,0.00687657,0.001866395,0.663324305,0.993235378,4
48722,830.914,314.4130577,198.0714875,1.587371618,0.776617679,49299,249.0678163,0.778306709,0.988295909,0.886794148,0.792167533,0.006453205,0.001567557,0.6275294,0.99612236,4
43683,785.42,306.1525448,182.3021945,1.6793684,0.803383503,44045,235.8366448,0.746105759,0.991781133,0.889853286,0.770323974,0.007008505,0.001522295,0.593399024,0.99653557,4
41417,760.493,275.387416,192.7226501,1.428931243,0.714315574,41886,229.6383292,0.726996665,0.988802941,0.899907891,0.833873721,0.00664914,0.001983108,0.695345382,0.993600741,4
80420,1161.915,413.4325044,248.2234946,1.665565563,0.799702352,82080,319.9905064,0.679733922,0.979775828,0.748557586,0.773984878,0.005140916,0.001138021,0.599052591,0.997761366,1
68153,1029.375,358.2789264,242.6969575,1.476239876,0.735617924,69257,294.5761272,0.761996869,0.984059373,0.808253527,0.82219775,0.00525698,0.001481908,0.67600914,0.997951649,1
60721,968.072,394.1581114,197.4051273,1.996696422,0.865547257,61253,278.0510356,0.810867475,0.991314711,0.81420443,0.705430201,0.006491298,0.000991579,0.497631768,0.993619571,6
68888,1079.833,364.5529324,241.5708805,1.509093031,0.748929512,70428,296.1603042,0.742503611,0.978133697,0.742403908,0.812393147,0.005291966,0.001421876,0.659982626,0.995975182,1
46331,822.692,309.5139071,191.806998,1.613673694,0.784835642,47058,242.8795202,0.746551724,0.98455098,0.860214957,0.784712786,0.006680493,0.00156254,0.615774156,0.993658557,4
51881,869.561,330.2863293,201.4007807,1.639945625,0.792573559,52511,257.0154486,0.68781238,0.988002514,0.862220007,0.778159511,0.006366229,0.001439914,0.605532225,0.993039923,4
57886,985.808,389.5884164,189.9385938,2.051128254,0.873102576,58882,271.4824935,0.777097597,0.983084814,0.748511932,0.696844367,0.00673027,0.000978939,0.485592072,0.996011619,6
70966,1038.128,361.0201192,251.0130273,1.43825252,0.718731052,72074,300.5939413,0.764398582,0.984626911,0.827481668,0.832623794,0.005087227,0.00150819,0.693262382,0.997086368,1
43621,788.221,300.0234133,185.5991067,1.61651324,0.785693945,44006,235.669222,0.799886309,0.991251193,0.882286185,0.785502769,0.006877958,0.001615214,0.6170146,0.997412271,4
54130,931.577,377.6274612,183.6459322,2.05628002,0.873783517,54934,262.5270587,0.593504671,0.985364255,0.783809235,0.695201186,0.006976306,0.001005188,0.483304688,0.993809775,6
36534,707.902,266.0706778,175.3168893,1.517655708,0.752220931,36946,215.6769193,0.795947712,0.98884859,0.916137815,0.810600105,0.007282824,0.001939573,0.65707253,0.997209876,2
76480,1065.587,374.26012,263.1436235,1.422265586,0.711087464,77821,312.0534576,0.747035496,0.982768147,0.846408305,0.833787628,0.004893569,0.001458906,0.695201808,0.988761607,1
78753,1088.013,376.4923472,267.1436747,1.409325329,0.70464565,79877,316.6566498,0.741051265,0.985928365,0.836004859,0.841070615,0.004780673,0.001475702,0.707399779,0.996956425,1
31175,661.358,234.0135647,169.9779014,1.376729345,0.687315313,31576,199.231631,0.723401787,0.987300481,0.895659844,0.851367874,0.00750645,0.002432671,0.724827256,0.997890954,2
55135,901.067,350.8034385,201.6296089,1.739840892,0.818318375,55733,264.9529436,0.65593176,0.989270271,0.853341906,0.755274648,0.006362627,0.001277132,0.570439794,0.99247448,4
33013,652.684,223.7818539,188.0291423,1.190144523,0.542223823,33289,205.020626,0.789784689,0.991708973,0.973842946,0.916162872,0.006778598,0.002945848,0.839354409,0.998953052,7
50124,827.876,291.3830171,219.4732843,1.327646862,0.657777447,50718,252.6259269,0.792850364,0.988288182,0.919020079,0.866989193,0.005813243,0.002026063,0.751670261,0.997952663,7
45940,813.641,302.3962409,194.2711931,1.55656758,0.766336675,46422,241.8524854,0.813846372,0.989616992,0.872037588,0.799786679,0.006582417,0.001661353,0.639658732,0.995672045,4
33587,672.575,240.3770452,178.6807736,1.34528769,0.668918861,34033,206.7953012,0.73419022,0.986895072,0.933038657,0.860295545,0.007156848,0.0024182,0.740108425,0.995658754,4
34778,699.833,246.961998,179.9426088,1.372448691,0.68491318,35384,210.4298574,0.725161075,0.982873615,0.892330284,0.852073838,0.007101098,0.002308948,0.726029825,0.996438683,2
35680,703.303,257.4026315,176.840615,1.455562861,0.726639024,36100,213.1412371,0.787429379,0.988365651,0.906462349,0.828046069,0.007214199,0.002092117,0.685660292,0.998021657,2
71782,1024.023,401.4478656,230.8044774,1.739341759,0.818202502,73091,302.3171861,0.749681462,0.982090818,0.860212989,0.753067115,0.005592598,0.001109502,0.56711008,0.986398244,5
45550,797.549,296.9324933,196.3919571,1.511938156,0.750030966,46093,240.8237141,0.775662421,0.988219469,0.899877712,0.811038601,0.006518825,0.001739864,0.657783613,0.994528142,4
58846,947.248,376.1807897,202.164137,1.860769151,0.843319721,59516,273.724413,0.799538043,0.988742523,0.82413701,0.727640593,0.006392631,0.001105419,0.529460833,0.985204385,6
55059,944.732,344.3276911,204.9475016,1.680077524,0.803569728,55970,264.7702704,0.732859482,0.983723423,0.775212793,0.768948526,0.006253795,0.001348691,0.591281835,0.993399322,1
52772,868.829,328.3829906,205.713945,1.596308848,0.779465473,53373,259.2130345,0.781344389,0.988739625,0.878506139,0.78936194,0.006222675,0.001490258,0.623092272,0.994647707,4
33641,684.885,260.5239577,165.0223139,1.578719578,0.773804322,34006,206.9614735,0.820792466,0.9892666,0.901246211,0.794404765,0.007744239,0.001902505,0.631078931,0.996296664,2
78720,1086.768,429.9180172,237.3677806,1.811189438,0.833762433,80443,316.5902983,0.752725186,0.978581107,0.837570293,0.736396907,0.005461357,0.000990668,0.542280405,0.982172542,5
45984,790.582,293.5218655,199.762426,1.46935473,0.732682275,46363,241.9682773,0.750269212,0.991825378,0.924533743,0.824362018,0.00638313,0.001818383,0.679572736,0.998533414,7
74641,1042.506,405.223265,236.598854,1.712701724,0.811845133,75839,308.2788881,0.798043409,0.984203378,0.863038534,0.760763053,0.005428964,0.001121745,0.578760422,0.991243973,5
83749,1122.304,436.0196041,246.3986313,1.769569911,0.825016208,84824,326.5463805,0.702403717,0.9873267,0.83554236,0.748925914,0.005206266,0.001010326,0.560890025,0.992534111,5
36532,697.29,243.796607,191.4935385,1.273132289,0.618906929,36893,215.6710158,0.812147081,0.990214946,0.944183571,0.884635018,0.006673508,0.002521102,0.782579115,0.99632674,7
60024,959.984,356.1646862,215.3835281,1.653630105,0.796430432,60955,276.4505931,0.717501225,0.984726438,0.818477618,0.776187544,0.005933705,0.001328533,0.602467104,0.99625774,1
34618,693.466,256.5277853,172.4546607,1.487508567,0.740310558,35016,209.9452466,0.699438316,0.988633767,0.904610224,0.818411333,0.007410243,0.002050684,0.669797109,0.996328938,2
49460,833.355,310.731804,205.4124107,1.512721665,0.750332918,50450,250.9470619,0.792323465,0.980376611,0.894960536,0.807600184,0.006282487,0.001648531,0.652218056,0.986624384,4
34908,747.326,281.8264912,158.9575472,1.772967035,0.825756839,35676,210.8227835,0.715621156,0.978472923,0.785442953,0.748058788,0.008073407,0.001559479,0.55959195,0.992138081,2
37881,730.471,273.7763156,176.7037243,1.549352266,0.763818571,38382,219.6169101,0.801714286,0.986947006,0.892124243,0.80217644,0.007227273,0.001846009,0.64348704,0.996988104,4
33133,668.032,239.6109719,176.7487903,1.355658342,0.6751844,33480,205.392906,0.798866787,0.989635603,0.932988072,0.857193243,0.007231792,0.002408467,0.734780256,0.996110983,2
34727,698.375,260.6260974,170.2968072,1.530422688,0.757000536,35171,210.275509,0.753624132,0.987375963,0.894745993,0.806809107,0.007504999,0.001961614,0.650940936,0.996214776,2
39951,718.307,247.2965346,205.9721726,1.200630801,0.553430279,40267,225.5375646,0.80864285,0.992152383,0.973010039,0.912012637,0.006189996,0.00264164,0.83176705,0.998645139,7
34697,703.876,258.2965128,171.4685928,1.506377982,0.747871065,35135,210.1846628,0.696782874,0.987533798,0.880054312,0.813734032,0.007444347,0.002013429,0.662163075,0.997467876,2
48217,852.619,333.8196987,186.4692434,1.790213188,0.829442106,49133,247.7736692,0.673327748,0.981356726,0.833489315,0.742238011,0.006923278,0.001296177,0.550917265,0.986259353,6
51916,880.623,353.1858624,187.8316968,1.880331533,0.846856723,52500,257.102128,0.654018644,0.98887619,0.841261549,0.727951358,0.006803025,0.001178396,0.529913179,0.99641246,6
39433,744.37,279.8295103,179.9840248,1.554746376,0.76570517,39861,224.0706473,0.693485984,0.989262688,0.894317974,0.800739876,0.007096328,0.001799614,0.641184348,0.996879042,2
44487,782.475,299.631194,189.5121477,1.581065898,0.774572848,44833,237.9970748,0.80643524,0.992282471,0.913065729,0.794300058,0.006735253,0.001653758,0.630912583,0.997514369,4
59162,930.748,355.3124322,212.5713344,1.671497397,0.801297596,59888,274.458372,0.806549242,0.987877371,0.858199956,0.772442355,0.006005754,0.001318899,0.596667192,0.997327659,1
33400,682.854,261.2171063,163.2152726,1.600445241,0.780763929,33783,206.2188177,0.766019907,0.988662937,0.900120422,0.789453725,0.007820871,0.001873879,0.623237185,0.997456986,2
34723,702.478,274.0875778,161.7942828,1.694049833,0.807182909,35131,210.2633984,0.715112447,0.988386325,0.884222677,0.767139467,0.007893545,0.001686356,0.588502962,0.996953345,2
62157,985.188,409.6236476,193.8448202,2.113152403,0.88094072,62633,281.3196587,0.593939915,0.992400172,0.804751292,0.686775923,0.006590145,0.000904347,0.471661169,0.996691932,6
45862,778.266,274.2327099,213.1213698,1.28674431,0.629309012,46192,241.6470815,0.783095706,0.992855906,0.951495499,0.881175267,0.005979519,0.002223797,0.776469852,0.999118164,7
37743,719.24,262.5437298,184.2418806,1.424994843,0.712416464,38165,219.2165143,0.802052786,0.988942749,0.91685069,0.834971433,0.006956091,0.002085602,0.697177294,0.993474049,4
37809,730.232,267.8432046,180.3682622,1.484979682,0.739269318,38291,219.4080991,0.791099115,0.987412186,0.89101155,0.819166196,0.007084112,0.001967675,0.671033257,0.996470753,2
49835,855.615,328.7988122,194.4364928,1.691034473,0.806412082,50712,251.8965913,0.808589694,0.982706263,0.855436048,0.766111622,0.006597749,0.001401986,0.586927017,0.99251382,4
82762,1112.693,438.5255345,242.3317215,1.809608465,0.833442806,83578,324.6164679,0.769392384,0.990236665,0.840020973,0.740245305,0.005298634,0.000981401,0.547963111,0.991598684,5
37216,729.942,288.9452027,164.9765705,1.751431744,0.820976874,37630,217.6806902,0.822616653,0.98899814,0.877733857,0.753363227,0.007764005,0.001542706,0.567556151,0.99403586,2
49226,831.527,317.1805409,198.2224463,1.600124238,0.7806636,49747,250.3527308,0.744157218,0.989527007,0.89464698,0.789306715,0.006443354,0.001542677,0.62300509,0.996885546,4
41418,782.706,296.516688,179.2053998,1.654619159,0.796704774,42087,229.6411014,0.751278796,0.984104355,0.849574878,0.774462655,0.007159126,0.001588699,0.599792404,0.992428003,4
80021,1134.74,370.51982,275.6128445,1.344348884,0.668341564,81760,319.1957105,0.760106767,0.978730431,0.780946189,0.861480799,0.004630282,0.001573148,0.742149167,0.997707404,1
49839,878.701,363.4661926,174.9727241,2.07727344,0.876500871,50305,251.9067003,0.660294118,0.990736507,0.811142099,0.693067761,0.007292807,0.001037952,0.480342921,0.997803593,6
43626,760.859,264.4892473,210.3242018,1.257531207,0.606335563,44036,235.6827282,0.764416253,0.990689436,0.946993275,0.891086237,0.006062652,0.002357878,0.794034682,0.998523392,7
35414,680.978,237.1379832,190.3678563,1.245682899,0.596285403,35729,212.3452501,0.764749071,0.991183632,0.959662852,0.895450181,0.006696165,0.002655655,0.801831027,0.998827199,7
50108,915.587,381.3487274,168.2419366,2.266668675,0.897420563,50914,252.5856035,0.629102323,0.984169384,0.751134478,0.662348096,0.007610536,0.000903525,0.438705,0.994398882,6
54957,897.669,346.6335391,203.1906923,1.705951858,0.810178669,55761,264.5249056,0.742642091,0.98558132,0.857038686,0.763125537,0.006307359,0.001319506,0.582360585,0.993479122,4
38602,712.975,246.9570943,199.2321307,1.239544513,0.590895708,38979,221.6970746,0.751596573,0.990328125,0.954269551,0.897714946,0.006397521,0.00256298,0.805892125,0.998939161,7
30628,651.095,242.0169519,162.9802464,1.484946533,0.739255624,30998,197.4760258,0.779675687,0.988063746,0.907903692,0.815959478,0.00790182,0.002160634,0.66578987,0.988662359,2
85695,1156.716,406.8040568,268.7567432,1.513651535,0.750690509,87339,330.3184263,0.713275014,0.981176794,0.804844279,0.811984101,0.004747115,0.001272916,0.65931818,0.997977976,1
75608,1063.245,419.5405317,232.3875767,1.805348365,0.832576739,76934,310.2693918,0.748586648,0.982764447,0.840448132,0.73954569,0.005548891,0.001023873,0.546927827,0.987395258,5
71778,1026.734,400.300318,231.3022087,1.730637681,0.816163028,73394,302.3087628,0.778047564,0.977981851,0.855628673,0.755204903,0.005576922,0.001119009,0.570334445,0.987042282,5
39202,723.947,250.4261713,199.5413702,1.255008779,0.604233668,39642,223.4133761,0.783272393,0.988900661,0.939949547,0.892132699,0.006388097,0.002496141,0.795900753,0.998862432,7
41288,748.997,263.423134,199.9741738,1.317285772,0.650931211,41682,229.2804273,0.792871683,0.990547479,0.924854797,0.870388351,0.006380138,0.002258718,0.757575882,0.99794393,7
137075,1432.713,526.8980615,334.1175121,1.576984272,0.773233229,139517,417.767053,0.67699716,0.982496757,0.839169548,0.792880224,0.003843867,0.000937084,0.62865905,0.991385434,3
35444,716.279,268.0805534,169.8239972,1.578578751,0.773758062,35949,212.4351723,0.736881497,0.985952321,0.868136777,0.792430371,0.007563496,0.001839699,0.627945892,0.991262043,4
76790,1092.1,367.7125576,268.2932239,1.370562224,0.683844714,78048,312.6852485,0.710255651,0.983881714,0.809076743,0.85035238,0.004788547,0.001544469,0.72309917,0.991052407,1
168744,1573.509,602.3624915,357.8278181,1.683386425,0.804435008,170252,463.5208018,0.73513344,0.991142542,0.856445518,0.769504756,0.003569682,0.000772066,0.592137569,0.996796345,3
46068,863.075,344.1589629,171.7840634,2.003439412,0.866520421,46892,242.1891809,0.76550349,0.982427706,0.777163058,0.70371313,0.007470673,0.001130114,0.495212169,0.992127577,6
47712,812.843,296.4923678,205.1168993,1.445479962,0.722077921,48276,246.472727,0.743108121,0.988317176,0.90745301,0.831295351,0.00621421,0.001830573,0.691051961,0.998901762,4
60239,966.28,394.1802448,195.9888345,2.011238272,0.867632447,60865,276.9452598,0.623779395,0.989714943,0.810740067,0.702585336,0.006543605,0.000983543,0.493626155,0.992799814,6
54987,946.884,401.5068833,176.3237882,2.277099916,0.898411272,55691,264.5970953,0.753824852,0.987358819,0.770683984,0.65901011,0.007301851,0.000849535,0.434294325,0.988931571,6
47107,792.499,284.3996312,211.2066345,1.346546863,0.669690487,47479,244.9050739,0.795457616,0.992164957,0.942535823,0.861130069,0.006037311,0.002047851,0.741544995,0.998525087,7
173809,1558.175,567.890055,391.4866953,1.450598607,0.724408867,175580,470.4258624,0.818340615,0.98991343,0.899600443,0.828374891,0.003267322,0.000949029,0.68620496,0.99540796,3
