 Mean of the integrated profile, Standard deviation of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
111.640625,50.11981494,-0.41402209,4.302675585,21.9762039,,0
136.515625,49.75957577,-0.171033781,4.2090301,25.99613655,45.40270289,0
134.453125,45.5264105,-0.3655176,2.369565217,13.93794933,117.8230615,0
143.9765625,48.33015765,0.150213127,2.117892977,12.00962466,178.2983173,0
151.9453125,45.38348898,0.468665923,3.380434783,,55.67498253,0
128.15625,46.89690113,-0.005819915,4.193979933,22.25815766,46.48663173,0
87.4296875,62.669356,-0.113678614,1.334448161,14.10692033,199.5401832,0
122.2578125,51.27228877,-0.179271177,6.639632107,,27.31654984,0
102.65625,39.31253726,1.46064753,2.157190635,13.62930298,131.0589314,0
56.734375,49.19690736,4.848252368,24.4506689,55.1090443,4.773116366,1
144.3671875,42.95871403,0.622874332,2.948996656,17.1575887,80.30558495,0
126.2265625,57.31140468,-0.617176245,3.137123746,19.12753168,77.31170527,0
98.6171875,44.17775195,0.478924989,3.31187291,23.16352858,67.99126599,0
126.3515625,47.957271,0.265195008,1.701505017,14.07227038,137.4563605,0
129.75,47.05664804,-0.101504382,1.56187291,14.88743779,139.592614,0
82.203125,44.42257298,0.633961756,2.43812709,14.09257559,110.5752146,0
84.453125,40.02340319,2.201713999,2.258361204,16.11629886,121.9015919,0
87.203125,37.50569944,2.066137417,0.961538462,12.77651452,251.3433504,0
112.0546875,48.60415823,-0.129581078,44.35702341,77.8333727,-0.491311552,0
122.65625,51.11421608,-0.244208706,2.316053512,14.83162275,110.6686823,0
131.3515625,49.14465094,-0.074690499,3.29264214,22.62962614,72.70454695,0
132.515625,51.12316384,-0.290893308,3.505852843,19.32465455,57.73099907,0
82.2265625,37.47003279,2.478419494,4.815217391,27.13431479,37.43123663,0
125,45.84348372,0.267231587,1.014214047,10.05955337,360.5534179,0
138.703125,52.53516075,-0.456275165,3.851170569,19.1598955,49.28256021,0
113.15625,39.63316901,1.663129775,5.757525084,31.24273404,32.22468042,0
122.640625,51.19199986,-0.333959472,1.894648829,12.95085662,149.6734567,0
145.8515625,44.79224435,0.217525923,5.22826087,28.10555065,37.37177524,0
120.96875,56.45157459,-0.5908195,5.939799331,27.64952759,28.63102166,0
117.8984375,44.92612684,1.108855452,7.095317726,28.67991871,24.49013592,0
82.1640625,35.07665208,4.238586499,15.2826087,45.35525396,7.414035254,0
114.3203125,55.00098488,-0.507298239,1.525919732,13.13902369,259.2688041,0
93.3828125,41.07788355,1.190951871,1.801003344,11.95261823,195.5749589,0
117.8359375,53.16524613,-0.358588237,1.821070234,13.19691705,150.6020012,0
121.3359375,50.6157827,-0.039742082,2.424749164,16.85503377,89.09272651,0
101.5703125,31.67305726,3.841251569,2.590301003,14.27873643,102.8272689,0
139.59375,43.50708231,0.773024079,89.39381271,84.82847889,-1.921266059,0
130.765625,53.3402235,-0.163532815,7.643812709,33.8812142,25.59309033,0
136.078125,45.36838956,0.205200849,5.12458194,29.15206982,34.68040707,0
95.0390625,43.70200981,0.933803193,4.948160535,23.24942524,36.63071975,0
107.6484375,52.50261747,-0.456953825,3.284280936,17.21051403,63.20745689,0
152.3203125,51.33665442,-0.214226608,0.775919732,,,0
135.6171875,50.71013229,-0.25104022,1.47993311,16.03065934,139.2826352,0
111.6171875,41.33459528,0.653560205,2.352842809,17.04575537,,0
136.65625,45.46331583,0.401621844,2.280936455,16.10904536,123.2383654,0
114.9609375,47.38166219,0.058602053,16.96822742,46.38082863,5.503013072,0
92.7109375,50.13141361,1.43453526,11.52090301,39.2643949,12.3431203,1
111.8359375,42.79434421,0.935002315,1.553511706,15.62070209,140.004468,0
110.59375,50.75714813,-0.415347091,2.93645485,17.2921283,70.64036309,0
121.921875,52.64631536,-0.28414314,2.227424749,14.39121749,130.7173256,0
138.28125,56.5635618,-0.341407951,2.821070234,19.7623783,77.19177508,0
118.5,50.95310344,-0.19899139,208.6295987,45.18385807,6.203674068,0
99.8515625,45.87774001,0.484693408,1.272575251,12.80289018,187.1229937,0
77.0234375,44.50675244,2.605826138,7.808528428,36.83023007,26.51027772,1
139.0234375,59.96202768,-0.713381389,27.37207358,65.97863384,2.88462045,0
128.234375,56.2064393,-0.844584547,2.87458194,22.43670375,86.5371977,0
152.75,54.83839896,-0.371996532,2.709866221,18.31639258,104.0034427,0
144.0078125,57.15637761,-0.400150418,6.251672241,,32.55106836,0
107.171875,56.50706667,-0.353202237,2.852842809,21.22018074,85.04018548,0
109.5625,36.62622652,1.814581705,5.351170569,25.6453251,38.50241331,0
105.5234375,76.08680947,-1.022955053,23.8770903,44.2263951,2.575359396,0
134.9140625,53.33869189,-0.554957267,4.455685619,26.85929912,39.1519456,0
103.3828125,49.34019677,0.148806184,2.768394649,16.96718368,101.2039608,0
37.484375,42.82358148,11.1104865,1.466555184,13.5652043,,1
140.265625,55.6277365,-0.376689839,13.39799331,44.05737513,,0
117.5546875,59.8044742,-0.563010283,2.489966555,14.23239039,123.566705,0
104.046875,47.2732845,0.093056486,3.311036789,18.00706602,59.41675968,0
98.078125,50.43306352,0.641073274,0.91722408,9.776978163,417.3314348,1
131.1171875,55.65583711,-0.533686621,1.102842809,10.56514867,308.5780288,0
98.8671875,48.17146638,0.41102218,1.485785953,18.15238263,147.7522808,0
136.6171875,48.37760347,-0.053703182,0.872073579,9.323677346,489.1868426,0
132.3984375,48.2961793,0.022783604,1.826923077,18.68031472,116.8001432,0
97.8671875,47.40852559,0.406143437,2.488294314,16.47621261,102.0549879,0
74.859375,35.96151032,3.50854579,1.804347826,16.56355494,121.2028017,0
133.078125,43.49005083,0.488896579,2.276755853,14.97789324,103.8768711,0
120.8671875,52.38206562,-0.550207297,4.116220736,26.56541817,53.75751126,0
126.328125,50.7498629,-0.291986506,1.867056856,14.34115689,158.4916353,0
57.09375,39.25486385,9.069668714,5.211538462,29.25255443,37.19579402,1
126.359375,53.57073804,-0.254933271,2.063545151,13.81722456,119.5040394,0
110.859375,51.92267905,-0.423584685,1.974916388,11.76687032,192.7153319,0
103.859375,47.13374163,-0.043574911,2.526755853,,98.50962069,0
102.8984375,48.01136582,0.994825711,5.56187291,27.74586687,32.20180283,0
105.328125,45.19940358,0.163934206,7.846153846,36.62991372,21.96326897,0
94.203125,43.60285243,0.622287055,1.594481605,11.49735769,221.2272068,0
99.1015625,49.71981494,0.773812014,5.194816054,26.82953758,34.9571191,0
132.578125,49.2848242,0.160682327,1.600334448,11.70273386,205.2055046,0
85.421875,40.9633238,3.822059343,14.96070234,48.12052136,8.903374507,1
125.9140625,48.31230229,0.097589999,3.456521739,,53.50351426,0
106.1015625,44.8284647,0.132670083,1.570234114,13.62619392,161.3871241,0
103.75,37.77834201,1.273834515,1.073578595,10.15043721,346.4586812,0
143.2890625,48.59882849,0.167773162,2.950668896,20.60023398,91.43632134,0
105.8359375,37.81095603,1.982179202,1.642976589,15.9235357,126.6374769,0
148.3828125,51.200757,-0.50223559,1.408026756,12.08791939,201.1278905,0
112.4453125,37.43010332,0.992419885,2.56270903,15.2918185,93.32449521,0
108.625,49.37879732,0.545145604,2.673076923,18.89739,82.76813766,0
110.578125,50.3761801,-0.068180199,1.850334448,15.53521757,137.7391877,0
128.4375,56.70341563,-0.550446851,0.535953177,8.33784207,733.9610293,0
120,50.49613228,-0.233144862,2.632107023,20.05398498,67.73302766,0
121.203125,44.8820258,0.107380908,0.668060201,12.00547603,373.8035199,0
77.0703125,39.00063773,6.372177552,38.51755853,65.74105883,1.285345583,1
26.421875,28.35478613,45.38364068,59.00752508,58.27894613,1.756034769,1
94.8828125,38.39527581,1.854358899,1.955685619,12.76330217,153.6130293,0
130.1484375,51.13265374,-0.265173104,3.971571906,21.6769963,57.86820879,0
132.6484375,51.44544894,0.328523194,1.934782609,14.85298392,114.9373322,0
99.8984375,37.88156706,2.277034995,1.005852843,10.11914635,359.4809152,0
107.453125,37.34276607,1.426685594,1.72993311,17.94682242,119.811072,0
135.0703125,51.92726036,0.134123446,3.796822742,19.34814874,68.02060607,0
102.765625,43.57473544,0.453266692,1.913879599,,116.6067604,0
105.0234375,45.65075726,0.59663045,2.565217391,16.23221726,98.2443327,0
137.390625,50.75126759,-0.042913167,0.877926421,,392.1233042,0
8.84375,31.63276523,36.91478672,112.4113712,67.64823687,-1.063705658,1
131.6171875,39.61457298,0.745365076,117.6145485,83.67276455,-1.471082332,0
118.203125,56.37685132,-0.734093041,126.7892977,77.32444191,-0.915136066,0
101.6875,48.57078436,0.083727716,1.387123746,12.15382737,206.7722165,0
116.109375,50.37689735,-0.117750652,3.690635452,18.98731171,80.6923632,0
129.546875,52.67513339,-0.520639034,2.119565217,13.81646,143.2582735,0
134.1640625,55.57213462,-0.455453903,4.537625418,22.1962836,44.16357704,0
119.390625,40.34349281,0.314198728,4.08277592,24.36475203,47.87803954,0
142.09375,54.83005527,-0.175121636,3.569397993,22.34626483,65.43624022,0
115.875,46.07195459,0.108238716,3.52173913,22.17037318,55.85660271,0
125.5703125,49.72073316,-0.177736159,6.440635452,33.26058542,29.46260634,0
109.90625,45.67385013,0.76364662,1.857859532,12.68870393,158.4212208,0
141.1875,39.60937192,0.997104608,2.731605351,19.39785108,85.66471835,0
118.578125,49.49457189,0.022198334,1.510033445,11.11617278,250.9261996,0
49.5078125,32.68887332,21.62398957,48.05852843,75.54210936,0.893826632,1
131.0234375,48.47284434,0.06424778,2.822742475,18.06853409,82.51341058,0
137.8203125,43.04347976,0.45719886,1.586120401,15.71996073,137.8610392,0
125.5625,49.52110503,-0.246189947,5.627090301,27.75760588,34.45066566,0
103.84375,46.01722461,0.203181981,2.518394649,19.11211849,81.56750155,0
92.8671875,35.38766803,2.469954248,3.501672241,16.71877854,62.72734703,0
124.4375,48.32923384,-0.292796055,2.54264214,,105.4891238,0
138.0859375,46.80962564,0.178088568,2.309364548,17.42661477,101.0266461,0
117.5390625,54.80076162,-0.521094017,0.962374582,12.6502114,281.9660323,0
132.75,41.85951206,0.64769231,1.045150502,11.54044661,,0
130.984375,50.8806791,-0.104741057,6.52090301,31.35819701,28.54182418,0
61.7265625,50.89430144,4.613956303,7.137123746,32.5333314,27.79875759,1
136.5,50.22729587,-0.184648577,3.838628763,22.38530513,59.91720072,0
105.2421875,45.73561012,0.516394798,1.597826087,15.3271884,153.7882789,0
155.2578125,50.11241209,0.007704572,3.563545151,19.22690968,78.1871762,0
128.7421875,52.27066668,-0.01913178,2.394648829,15.44462884,107.12427,0
75.1015625,35.11918098,8.981400545,20.89464883,54.02381432,5.568507205,1
119.7578125,44.44497056,0.759060947,1.776755853,16.82681294,126.0287972,0
119.3125,47.29821449,0.275694261,3.325250836,,68.32711084,0
114.5703125,46.23068576,0.394127341,2.967391304,,83.33132387,0
90.84375,39.8623486,1.464542969,5.64632107,25.27341118,27.44633073,0
142.8671875,51.37505643,-0.118475581,7.281772575,36.39937845,25.06283316,0
111.0078125,40.56871025,1.666077082,2.827759197,15.58949024,84.55699414,0
141.8671875,48.05699271,-0.204139332,2.316053512,,97.72343983,0
128.390625,54.43979392,-0.566704925,2.672240803,16.57060293,102.3013386,0
93.5390625,44.24221371,0.529077903,1.005016722,11.89073618,,0
123.9921875,44.07247158,0.029553587,1.100334448,13.75629864,253.9728219,0
85.984375,34.26618787,3.50930825,2.556020067,19.03137804,76.61561098,0
119.2421875,56.07845315,-0.496484337,3.156354515,17.69274556,76.1954518,0
124.8125,48.19179618,0.014006738,0.282608696,7.565681088,1072.957979,0
102.390625,46.00954968,1.14041869,3.275919732,21.20407582,60.46893597,0
100.4921875,45.3083181,0.248548967,2.45735786,14.49226599,103.7965809,0
80.8515625,42.48438865,4.155505222,18.74331104,52.96375201,7.055142648,1
112.7890625,48.749143,-0.020146361,4.357859532,28.33942082,48.05085979,0
78.4609375,37.63224647,2.51642616,2.241638796,17.16599964,85.6935325,0
137.5,37.16517187,1.245371225,3.239130435,25.12712842,68.01979216,0
104.5859375,48.76370438,1.745402654,43.05685619,68.27689379,0.56421615,0
129.0625,50.6437851,0.033600759,3.592809365,22.79758059,54.55024618,0
104.1015625,36.70146452,1.599069602,2.302675585,13.97281257,121.5617523,0
92.46875,37.78949455,2.055608449,0.864548495,11.98340745,256.4241567,1
80.1484375,37.09491412,2.408713702,2.423076923,19.00989716,87.67688646,0
125.546875,43.04283103,0.290817897,4.964882943,23.64227063,45.6872032,0
87.0703125,38.08998055,2.437318676,1.464882943,10.97806894,263.5604499,0
160.5703125,55.53091532,0.053377382,167.4122074,,1.88801637,0
138.4140625,50.63588268,0.281909753,2.134615385,13.73961532,133.9998979,0
110.21875,45.67205408,0.402540677,2.134615385,17.06375334,108.6518136,0
112.4765625,58.97112175,-0.677985234,3.253344482,18.03875048,82.64455113,0
102.6640625,48.71541679,0.203373236,1.725752508,15.55726413,137.4626716,0
92.6953125,40.76754963,1.112674151,0.998327759,12.76426334,247.9089992,0
137.078125,42.91991259,0.121366484,37.15802676,74.75640001,0.845355053,0
119.9765625,45.20119344,0.319012872,4.318561873,22.27634339,44.96805146,0
131.6484375,50.25491112,0.085276723,0.213210702,7.370432165,1191.000837,0
132.0078125,50.33411742,-0.321938941,2.164715719,13.0086976,,0
110.265625,42.39610175,0.969407829,2.362040134,14.73421826,122.1684104,0
113.125,42.5422584,0.483429766,2.27090301,15.59452318,111.0802507,0
163.0078125,41.52098417,0.919535283,6.090301003,29.42810875,30.06826881,0
118.765625,46.383504,0.27872968,2.753344482,24.47167902,75.89038853,0
107.9765625,41.39132322,0.687591954,2.784280936,15.11838303,89.2944149,0
95.765625,37.21694934,1.494613764,4.908026756,24.03915916,41.49961829,0
130.8046875,45.93610688,-0.118586736,3.893812709,19.92241461,55.96095373,0
133.4375,55.67480214,-0.612488412,1.651337793,13.51617413,157.5869616,0
119.0625,48.92688263,-0.000582678,1.211538462,,188.7207712,0
110.09375,49.86018538,0.023331743,2.867056856,17.56549764,104.6663224,0
135.9375,41.73891133,0.389098105,22.35702341,51.46766163,3.193600658,0
106.4609375,43.42952307,0.378525637,2.362040134,18.48334323,90.15007253,0
130.921875,54.6087804,-0.393521033,2.565217391,15.882878,88.02420954,0
132.859375,44.25895643,1.197464835,2.719899666,,105.3538119,0
113.515625,47.44157334,-0.000778493,0.415551839,8.305439585,760.2654252,0
117.1875,47.06739682,0.449794713,3.18729097,,86.4124481,0
110.2734375,52.21690262,-0.218648333,2.420568562,13.69207025,121.7696645,0
126.2578125,50.73695123,-0.453287087,3.037625418,21.18885669,79.30210209,0
109.203125,50.47405883,-0.23691915,1.494147157,11.69165437,210.1418619,0
125.40625,44.52342036,0.210728965,13.76003344,44.41287485,8.821572197,0
107.7890625,48.5410027,0.178507337,1.954849498,,105.9037533,0
126.6328125,64.45563774,-0.796270961,34.98494983,,1.462805762,0
136.515625,55.60814132,-0.541867485,4.467391304,,47.1217606,0
109.828125,51.30562673,-0.05692356,1.574414716,12.51007544,179.2747478,0
103.484375,50.26771833,-0.165757259,2.614548495,15.10319317,94.00290138,0
127.0234375,50.84312036,0.031692416,4.532608696,24.8687479,59.0834081,0
110.6484375,48.93803318,0.099172528,2.128762542,14.5768684,165.5236652,0
105.5546875,48.25434057,0.301907134,0.719899666,9.729844375,427.7396167,0
99.4296875,37.00647823,1.821466571,5.204013378,29.07745712,36.89268893,0
140.3671875,54.92635284,-0.480938837,2.383779264,17.91224533,96.88016449,0
96.8203125,36.83863325,2.073837817,2.630434783,18.26524772,84.52488334,0
143.453125,51.03382141,-0.048025219,1.37541806,,244.3692431,0
131.5,51.24710358,-0.389626491,3.093645485,20.87026961,82.06794487,0
114.5859375,42.58879095,0.131177705,2.066889632,14.29715249,126.926796,0
138.3515625,45.32859022,0.493941646,1.238294314,10.66897348,,0
133.140625,43.70618062,0.232394346,2.091973244,,131.5210335,0
96.3671875,43.14127792,0.569513031,2.816889632,,87.72310617,0
108.1875,46.96819902,0.21733415,27.2541806,,2.333172178,0
117.2890625,48.65425732,-0.258972302,2.140468227,19.45246331,97.03240618,0
125.2734375,49.82198229,-0.169886405,7.195652174,31.87410196,23.66429515,0
123.5703125,53.05475998,-0.398792586,16.39046823,49.88795683,7.72303085,0
121.0703125,55.25129857,-0.432372411,25.04180602,71.78529576,4.395827163,0
120.046875,50.48682677,-0.524891659,3.170568562,16.88702387,72.4206622,0
114.296875,43.4932393,0.422878957,1.433110368,11.08267988,252.3253882,0
111.2578125,48.31718866,0.40104178,2.066053512,13.28356107,134.6116051,0
104.0234375,47.42320517,0.154629769,3.62541806,20.26492982,52.76562102,0
106.6953125,50.28458987,-0.242879758,1.524247492,13.20523285,162.0239901,0
17.671875,29.86770554,38.32876428,49.28093645,63.74260797,1.24061254,1
119.921875,47.1196299,0.15596152,1.712374582,14.86300476,172.6504247,0
128.9609375,53.15960672,-0.465719549,2.246655518,13.26694779,147.1730825,0
131.2265625,44.77202929,0.087829809,1.836956522,13.24938336,,0
129.1484375,45.24362694,0.292498531,1.206521739,14.14207618,205.1358065,0
107.9453125,48.26397281,0.182940879,2.918060201,18.95148642,61.5471598,0
78.125,35.32262023,3.710627948,3.005016722,,83.69941769,0
141.5859375,52.15249984,-0.336719353,1.440635452,13.31684832,175.4697118,0
103.9765625,45.07623141,0.445232913,1.441471572,15.23936394,172.9881479,0
90.3359375,44.2945181,0.472682426,19.2867893,51.10078107,5.612991902,0
94.2421875,38.08866016,1.629228636,0.897157191,11.76250314,277.5045073,0
145.7265625,43.28912877,0.277704382,2.811036789,18.15207255,80.91351871,0
102.2890625,38.79637393,1.355040639,1.2909699,14.00808243,187.4166093,0
108.2890625,51.48409226,-0.229348321,2.826086957,,76.69292895,0
114.328125,50.15368714,-0.238693414,1.004180602,,268.1799761,0
80.4296875,35.65868662,3.411963798,1.344481605,11.45450772,244.3328676,0
92.2734375,48.09913507,0.152138346,1.70819398,15.77854582,136.0129815,0
122.796875,38.52847149,0.930405025,3.491638796,22.04314932,59.85028954,0
101.1015625,34.23376436,2.569163774,1.825250836,17.18024838,110.3612156,0
118.21875,47.47893242,-0.054545769,1.595317726,13.83430778,145.1556489,0
79.265625,43.80059296,2.446096976,1.632943144,13.86961086,172.7912567,0
132.0703125,46.82333546,-0.025416566,3.190635452,19.80575689,76.12225136,0
96.2109375,40.76220146,1.207000811,2.524247492,16.7570755,102.1346966,0
107.9140625,37.32940935,1.580897871,3.927257525,24.92434491,46.22259045,0
95.5,41.92664725,1.195518333,2.980769231,19.79988847,70.54087673,0
105.78125,40.56494359,1.105309823,4.131270903,21.81942444,53.56350639,0
