Area,Perimeter,MajorAxisLength,Eccentricity,EquivDiameter,Solidity,roundness,Compactness,ShapeFactor1,Class
71778,1026.734,400.300318,0.816163028,302.3087628,0.977981851,0.855628673,0.755204903,0.005576922,4
39202,723.947,250.4261713,0.604233668,223.4133761,0.988900661,0.939949547,0.892132699,0.006388097,5
41288,748.997,263.423134,0.650931211,229.2804273,0.990547479,0.924854797,0.870388351,0.006380138,5
137075,1432.713,526.8980615,0.773233229,417.767053,0.982496757,0.839169548,0.792880224,0.003843867,2
35444,716.279,268.0805534,0.773758062,212.4351723,0.985952321,0.868136777,0.792430371,0.007563496,3
76790,1092.1,367.7125576,0.683844714,312.6852485,0.983881714,0.809076743,0.85035238,0.004788547,1
168744,1573.509,602.3624915,0.804435008,463.5208018,0.991142542,0.856445518,0.769504756,0.003569682,2
46068,863.075,344.1589629,0.866520421,242.1891809,0.982427706,0.777163058,0.70371313,0.007470673,4
47712,812.843,296.4923678,0.722077921,246.472727,0.988317176,0.90745301,0.831295351,0.00621421,3
60239,966.28,394.1802448,0.867632447,276.9452598,0.989714943,0.810740067,0.702585336,0.006543605,4
54987,946.884,401.5068833,0.898411272,264.5970953,0.987358819,0.770683984,0.65901011,0.007301851,4
47107,792.499,284.3996312,0.669690487,244.9050739,0.992164957,0.942535823,0.861130069,0.006037311,5
173809,1558.175,567.890055,0.724408867,470.4258624,0.98991343,0.899600443,0.828374891,0.003267322,2
27460,611.836,227.2272809,0.735006164,186.9843788,0.989870589,0.921807724,0.822895816,0.008274846,2
44719,791.542,293.3548722,0.748212435,238.616846,0.988090503,0.896920643,0.813406794,0.00655996,3
33824,656.339,220.7538648,0.466327555,207.5236236,0.992517386,0.986684731,0.940067907,0.006526545,5
34839,693.73,262.4468189,0.763758632,210.6143217,0.989913053,0.909692456,0.802502856,0.007533133,2
146862,1422.934,534.4641251,0.751248548,432.4239887,0.989022978,0.911485552,0.80907954,0.003639227,2
33620,670.224,222.7760833,0.505431801,206.8968668,0.988474656,0.940519106,0.928721179,0.006626296,5
84390,1131.241,396.2597491,0.727939277,327.7936625,0.986164022,0.828687097,0.827219174,0.004695577,1
62839,952.704,360.6232376,0.786908099,282.8587983,0.991417257,0.870007811,0.784360986,0.005738844,1
47273,817.055,306.0334048,0.765160521,245.336204,0.988189306,0.889857457,0.801664786,0.006473746,3
70466,1051.738,379.72712,0.778581101,299.533133,0.982282504,0.800523992,0.788811537,0.005388799,1
38871,717.084,260.5072784,0.683480972,222.4681873,0.993228741,0.949938551,0.853980697,0.006701841,5
63336,990.209,386.0225949,0.83427879,283.9751746,0.976819507,0.811720954,0.735643919,0.006094837,4
36998,721.266,260.1542058,0.716457976,217.0422002,0.987060801,0.893711181,0.83428288,0.007031575,3
88647,1194.981,398.9848559,0.703971031,335.9596195,0.979124557,0.780102925,0.842036019,0.004500828,1
28030,639.705,228.8356922,0.727350051,188.915072,0.984821868,0.860742944,0.825548979,0.008163956,2
66106,1047.596,432.0923916,0.891935635,290.1185505,0.985876844,0.756942831,0.671427121,0.006536357,4
39857,755.392,283.6236683,0.774448299,225.2720767,0.988271758,0.877747717,0.794264026,0.007116032,2
29389,639.878,237.7820281,0.746714355,193.4405257,0.988663123,0.901987077,0.813520379,0.008090851,2
37913,720.748,268.8042971,0.741410634,219.7096513,0.989146599,0.917130471,0.817359148,0.00709003,2
56521,936.644,346.8323709,0.799732811,268.2625063,0.985493348,0.809600169,0.773464442,0.006136345,1
44881,798.989,297.0799661,0.760270738,239.0486645,0.987850241,0.883467929,0.804661006,0.006619281,3
69575,1076.93,363.9028039,0.741327312,297.6334009,0.976107635,0.753855536,0.817892574,0.005230367,1
33608,678.629,247.4756589,0.711820622,206.8599396,0.987831403,0.917038784,0.835879943,0.007363594,2
44048,763.489,271.0824375,0.644713487,236.8198798,0.992563883,0.949577661,0.873608346,0.006154251,5
56834,910.081,341.5703246,0.783169393,269.0042682,0.988262707,0.862299217,0.787551637,0.006009965,4
34189,684.153,253.2657389,0.733788573,208.6403288,0.9892078,0.917888209,0.823800052,0.007407814,2
49254,845.116,327.1579352,0.80786565,250.4239217,0.989234786,0.866600075,0.76545269,0.006642261,3
41943,760.064,276.5469405,0.715144708,231.0919432,0.99010906,0.912365866,0.8356337,0.006593399,3
60398,998.835,411.9341501,0.888406742,277.3105155,0.987411719,0.760755179,0.673191372,0.006820328,4
32433,657.609,243.8060115,0.718376566,203.2116585,0.991743877,0.942456881,0.833497325,0.00751722,2
47450,825.973,321.9481676,0.810795087,245.7950699,0.992636291,0.874005929,0.763461621,0.006784998,3
35129,703.253,268.4473909,0.782436731,211.4890824,0.989632927,0.892590919,0.787823199,0.00764176,3
35425,692.524,252.7132707,0.707061808,212.378226,0.989967583,0.928218169,0.840392059,0.007133755,2
48224,796.462,275.8280279,0.589220165,247.791654,0.991406603,0.955307032,0.898355602,0.005719725,5
38116,722.078,250.7483056,0.633359224,220.2970687,0.988588028,0.918647623,0.878558554,0.006578558,5
43870,794.358,317.344816,0.830003561,236.3408954,0.992040161,0.873665027,0.744744781,0.007233755,3
50090,837.283,306.410704,0.730904125,252.540232,0.989139021,0.89787597,0.824188675,0.006117203,3
47937,853.142,337.1537579,0.83759622,247.0532009,0.984090163,0.827633517,0.732761226,0.007033268,4
82455,1101.381,420.8123707,0.800218454,324.0138371,0.976642543,0.854184526,0.769972224,0.00510354,4
50590,920.82,372.2516309,0.88423111,253.7975346,0.985775526,0.749764816,0.681790256,0.007358206,4
67407,990.057,386.6966178,0.815888703,292.9594818,0.988372434,0.864160608,0.757595149,0.005736743,4
61155,1007.344,416.6326354,0.892426317,279.0429436,0.987103335,0.757331858,0.669757767,0.006812732,4
42948,778.088,285.0214146,0.735845638,233.8441617,0.98740114,0.891446683,0.820444183,0.00663643,3
30512,648.563,243.795684,0.753289078,197.1017123,0.990552868,0.911540988,0.808470884,0.007990157,2
43103,775.123,293.1175321,0.768328929,234.2657553,0.99023617,0.901521555,0.799221233,0.006800397,3
40167,754.25,276.6234307,0.742787436,226.146441,0.986322562,0.887255342,0.817524533,0.006886833,3
80856,1106.265,432.7253831,0.832699054,320.8567541,0.986903294,0.830240227,0.74147893,0.005351803,4
57576,952.747,387.9817359,0.870753257,270.7545753,0.982274162,0.797069468,0.69785392,0.006738602,4
42334,781.93,290.8127545,0.769588705,232.1665843,0.987658353,0.870088478,0.798337008,0.006869484,3
35730,698.169,242.2163347,0.630575224,213.2905271,0.98860052,0.921131761,0.880578625,0.006779075,5
69386,1036.784,374.2182333,0.774831007,297.2288664,0.987110909,0.811157416,0.794266126,0.005393282,1
47714,812.279,305.6578212,0.75825701,246.4778928,0.991583366,0.908751706,0.806385035,0.006406041,3
45083,794.349,296.5770826,0.755233378,239.5860146,0.988900831,0.8978421,0.807837249,0.006578468,3
38396,709.443,250.3804559,0.623572095,221.1047389,0.991555406,0.958651666,0.883075071,0.006521004,5
72012,1046.449,389.0252397,0.791222554,302.8011329,0.983636115,0.826377725,0.778358579,0.005402228,4
78169,1084.094,415.9525078,0.812880227,315.480367,0.981209048,0.835815727,0.758452855,0.005321195,4
48889,826.058,316.8599133,0.781708371,249.4943047,0.990477927,0.900326297,0.787396241,0.006481211,3
59658,936.462,320.2428705,0.669151851,275.6064672,0.982170198,0.854866376,0.860617027,0.005367979,1
28351,616.298,228.5883755,0.722218618,189.9937218,0.990427948,0.937986805,0.831160908,0.008062798,2
52271,895.603,365.2392709,0.865801947,257.9796586,0.987829538,0.818916447,0.70633056,0.006987417,4
44409,758.724,268.853506,0.621486928,237.7883406,0.993534386,0.969422765,0.884453189,0.006054032,5
40009,742.191,265.1094339,0.68705604,225.7012205,0.98848672,0.912717113,0.851351147,0.006626245,5
41728,778.322,281.822113,0.742826389,230.4988931,0.986944182,0.865603136,0.817887889,0.006753789,5
76545,1104.39,393.1787016,0.775032528,312.1860358,0.981044294,0.788645374,0.79400546,0.005136569,1
35350,693.587,254.677713,0.71809141,212.1532887,0.98817544,0.923415995,0.833026519,0.007204461,2
70912,1012.143,371.718651,0.7528121,300.4795544,0.986382162,0.869852962,0.808352106,0.005241971,4
34258,682.821,256.7804102,0.748326423,208.8507609,0.990287333,0.923332517,0.813343824,0.007495487,2
101496,1239.9,480.4816111,0.8271189,359.4839646,0.989442284,0.829631954,0.748174241,0.004733996,4
47301,882.93,358.6190044,0.882082129,245.4088501,0.983286561,0.762478566,0.684316356,0.007581637,4
43684,776.51,286.7975332,0.734848993,235.8393442,0.990971372,0.910412384,0.822319988,0.006565276,3
51903,908.476,366.5447142,0.869281741,257.0699362,0.986542738,0.79026984,0.701333088,0.00706211,4
94904,1191.159,441.7569765,0.783032098,347.6140471,0.991143788,0.84053327,0.786889773,0.004654777,4
38792,718.64,242.7816822,0.544715524,222.2420042,0.989945389,0.943907119,0.915398568,0.00625855,5
36044,717.225,273.9078212,0.789330583,214.2256898,0.987506849,0.880505365,0.782108699,0.007599263,2
40462,741.338,249.6428546,0.561216429,226.9753697,0.988493392,0.925176698,0.909200346,0.00616981,5
85631,1129.837,441.9871146,0.826059932,330.1950567,0.982705593,0.842964516,0.747069418,0.005161532,4
40024,724.462,240.429845,0.471045708,225.743526,0.991036498,0.958294803,0.938916406,0.006007142,5
61345,991.978,404.2859,0.875744425,279.476081,0.980453267,0.783402501,0.691283275,0.006590364,4
35689,715.237,261.2592517,0.744506407,213.168117,0.988094908,0.876686457,0.81592562,0.007320442,2
82095,1114.935,434.2286666,0.830753827,323.3057383,0.9916412,0.829903265,0.744551807,0.005289344,4
27920,618.669,235.3396905,0.765620761,188.5440216,0.990738441,0.916660606,0.80115692,0.008429072,2
51774,922.242,379.9247168,0.88907801,256.7502759,0.985946069,0.764947783,0.675792505,0.007338137,4
41087,735.676,254.4368651,0.586861067,228.72165,0.98961896,0.953984063,0.898932825,0.006192637,5
66483,1030.876,375.3199022,0.798177792,290.9446419,0.98248803,0.786153975,0.775191084,0.005645351,1
76929,1067.562,409.4213271,0.806158177,312.9681213,0.977484403,0.848230214,0.764415776,0.005322067,4
31692,658.62,246.9934071,0.749354099,200.876847,0.99056073,0.918099355,0.813288295,0.007793557,2
42769,763.413,282.8155597,0.730493012,233.3563414,0.990963646,0.92218883,0.825118468,0.00661263,3
78838,1101.545,439.5987706,0.85107761,316.8274913,0.987165521,0.816471398,0.720719694,0.005575976,4
36050,706.252,263.3602558,0.748331011,214.2435194,0.9887548,0.908229809,0.813499815,0.007305416,2
32951,672.77,251.0017028,0.744158143,204.8280162,0.98910368,0.914840176,0.816042337,0.007617423,2
67976,995.582,382.4644112,0.79965139,294.193357,0.979495382,0.861809738,0.769204528,0.005626462,4
69448,993.332,374.9551683,0.77599019,297.3616315,0.991760086,0.884465209,0.793059162,0.005399078,1
44111,790.752,301.2185767,0.78333402,236.989176,0.987817714,0.886494753,0.786768129,0.00682865,3
39030,740.165,275.8259887,0.75437512,222.9227208,0.987151601,0.895264421,0.808200568,0.007067025,3
37479,703.264,229.0163681,0.414014566,218.4484948,0.989440059,0.952272156,0.95385538,0.006110525,5
41924,741.282,266.576047,0.659549213,231.0395955,0.992871522,0.958750641,0.866693006,0.006358555,5
35287,677.949,223.6208869,0.437377572,211.9641569,0.990456676,0.964785022,0.947872803,0.006337203,5
45469,848.018,357.5147115,0.890848969,240.6094945,0.990178571,0.794538828,0.673005856,0.007862823,4
36587,705.861,248.4867776,0.655064694,215.8333042,0.989238881,0.922780249,0.8685907,0.006791669,5
68602,1028.917,393.7589285,0.823898513,295.5448853,0.985675082,0.814302852,0.750573165,0.005739759,4
68394,992.182,377.7808445,0.787935299,295.0965019,0.990040821,0.87306219,0.781131458,0.005523596,4
44634,774.05,266.8971937,0.599549468,238.3899617,0.989316429,0.93613319,0.893190214,0.005979684,5
38195,719.457,243.2856909,0.568113196,220.5252467,0.989405243,0.927271034,0.906445611,0.006369569,5
34189,687.252,249.0621247,0.711574669,208.6403288,0.989293672,0.909628874,0.837703963,0.007284861,3
53749,877.19,340.096155,0.803698634,261.6015143,0.990929371,0.877794607,0.769198682,0.006327488,3
192018,1667.608,637.5186106,0.796845999,494.4541545,0.992551393,0.867688549,0.775591718,0.003320098,2
75806,1051.147,404.4348241,0.803789902,310.6753884,0.987391565,0.86215735,0.768171705,0.005335129,4
57592,989.579,398.5317572,0.885092129,270.7921931,0.98594491,0.739045341,0.679474567,0.006919915,4
24524,585.082,211.9964374,0.717057261,176.7057628,0.98731833,0.900259467,0.833531756,0.008644448,2
46428,872.732,365.9856889,0.896759087,243.1336373,0.989661714,0.765998712,0.664325531,0.007882866,4
27867,617.918,227.9083356,0.729527648,188.3649819,0.985709738,0.917145815,0.826494482,0.008178431,2
43015,825.521,341.4399168,0.881174656,234.0264921,0.98597199,0.793183261,0.685410465,0.007937694,4
30698,648.384,247.6447059,0.768828474,197.7015618,0.991313334,0.917604146,0.798327431,0.008067128,2
27697,614.481,224.2730973,0.711328223,187.7895515,0.989072599,0.921776596,0.837325358,0.008097379,2
57883,970.771,412.5618036,0.900587195,271.4754585,0.990977572,0.771840046,0.658023734,0.007127512,4
49241,884.82,367.9592519,0.88542752,250.3908713,0.989311474,0.790363484,0.680485326,0.007472619,4
211734,1776.585,679.8398711,0.808407039,519.2187417,0.989799734,0.843001766,0.763736821,0.003210821,2
35352,684.112,231.5229542,0.541413474,212.1592901,0.988590604,0.949225585,0.916363955,0.006549077,5
46978,823.08,316.0762651,0.80026984,244.5695143,0.990783507,0.871405486,0.773767414,0.006728176,3
47959,949.132,328.4505389,0.815446866,247.1098851,0.955320505,0.669000976,0.752350372,0.006848569,4
29811,638.922,240.3819415,0.750512458,194.8243929,0.989642466,0.917678852,0.81047849,0.008063532,2
74151,1071.243,382.4280774,0.759690452,307.265334,0.986732847,0.811990377,0.803459139,0.005157423,1
33847,681.702,248.1214785,0.712818574,207.5941687,0.988984338,0.915252469,0.836663436,0.007330679,2
41683,768.766,295.5030768,0.79005099,230.3745731,0.982811468,0.886299485,0.779601267,0.007089295,3
40567,745.673,277.8566704,0.740427703,227.2696826,0.989487292,0.916823887,0.817938552,0.006849328,3
199669,1690.464,625.7629325,0.753974953,504.2087531,0.983814066,0.878028583,0.805750432,0.003134001,2
83580,1218.142,400.899182,0.747585147,326.2167395,0.979319234,0.707809514,0.813712659,0.004796592,1
77055,1076.62,364.5500115,0.673193927,313.2243176,0.984351048,0.835383325,0.859208086,0.004731036,1
23343,563.168,206.9409613,0.71858987,172.3984649,0.98689384,0.924891088,0.833080429,0.008865226,2
29254,645.809,252.1643015,0.809065869,192.9957244,0.989715136,0.881428188,0.765357044,0.008619823,2
76081,1055.587,411.2516436,0.817651697,311.2383938,0.990999323,0.858021184,0.756807659,0.005405445,4
52562,864.753,332.3567684,0.793593358,258.6967664,0.990875844,0.883278361,0.778370688,0.006323138,3
69518,1013.957,393.94202,0.814718959,297.5114564,0.973846046,0.849704773,0.755216355,0.005666763,4
53231,879.491,337.8024171,0.80167213,260.3378847,0.986947251,0.864792052,0.770680941,0.006345972,3
85130,1132.32,442.9890756,0.826813022,329.2277061,0.973648695,0.834361278,0.743195993,0.005203678,4
61112,1008.105,388.6753855,0.855772619,278.9448244,0.983472537,0.755657198,0.717680704,0.00636005,4
70724,1029.749,394.0018235,0.812024329,300.0809783,0.990615458,0.838134894,0.761623324,0.005570978,4
35702,691.2,254.3248283,0.710040011,213.2069376,0.990731491,0.939063479,0.838325298,0.007123546,2
33838,661.029,222.9735137,0.497013692,207.5665669,0.99097991,0.973135967,0.930902346,0.006589441,5
30240,662.069,254.4625911,0.801658192,196.2212115,0.987202925,0.86693222,0.771120072,0.008414768,2
81676,1102.785,427.1439931,0.81831702,322.479632,0.981777094,0.843961478,0.75496703,0.005229737,4
36547,711.425,267.8858265,0.759402314,215.7152884,0.987356477,0.907409564,0.805250846,0.007329899,2
65930,1024.555,366.8341091,0.780308812,289.7320886,0.982841639,0.789264166,0.789817744,0.005563994,1
24363,572.785,212.3416305,0.724308356,176.1247712,0.989882984,0.933162669,0.829440608,0.008715742,2
44285,790.414,294.4161747,0.757710385,237.4561291,0.987931111,0.890752941,0.806532213,0.006648214,3
74978,1074.979,419.5015931,0.833544955,308.9740355,0.976466758,0.815349398,0.736526489,0.005594996,4
28687,633.471,241.8785239,0.78004667,191.1162547,0.988184637,0.898341622,0.790133211,0.008431642,2
73497,1024.659,389.1361329,0.781886973,305.9073174,0.986444227,0.879671979,0.786119025,0.005294585,4
88369,1132.4,440.971716,0.812618532,335.4324154,0.990361878,0.865984429,0.760666508,0.004990118,4
59787,1036.442,352.5588679,0.789019632,275.9042817,0.977151263,0.699401595,0.782576491,0.005896915,1
52687,907.204,375.6454924,0.87849532,259.0041928,0.988684556,0.804458087,0.689491018,0.007129757,4
63096,1010.607,402.1450405,0.863435707,283.4366284,0.980954898,0.776331285,0.704811946,0.006373543,4
27738,615.956,228.7094381,0.735823474,187.928493,0.988102023,0.918725198,0.821691027,0.008245347,2
45620,800.011,294.3728085,0.739836457,241.0086887,0.989523458,0.895721973,0.818719263,0.006452714,3
34932,695.368,259.2660626,0.748663009,210.8952436,0.987532864,0.90782871,0.813431737,0.007422022,2
96192,1220.012,448.888428,0.792373357,349.9649387,0.988196135,0.812120763,0.779625664,0.004666588,1
40564,764.684,275.5796198,0.729295422,227.2612789,0.986790571,0.871739312,0.824666494,0.006793699,3
38261,734.029,271.8838261,0.751014893,220.7156955,0.989628059,0.892359279,0.811801491,0.00710603,2
31507,644.759,232.2807816,0.666607063,200.289686,0.991846628,0.95240593,0.862274032,0.007372355,2
71970,1040.987,390.9669663,0.797173936,302.7128178,0.984218588,0.834585346,0.774266994,0.00543236,4
68100,1014.884,384.1957345,0.806667535,294.4615645,0.986284705,0.830852947,0.766436319,0.005641641,4
45628,777.737,265.0395503,0.561502698,241.0298196,0.989825802,0.947928926,0.909410763,0.005808704,5
37884,699.809,249.3710146,0.630340008,219.6256062,0.993157688,0.972090379,0.880718261,0.006582489,5
