 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve,target_class
120.8359375,46.46130402,0.200541754,6.557692308,,5.071957799,0
88.5078125,45.29986826,0.671729316,1.703177258,13.14161444,12.99068598,0
93.859375,37.02442909,0.345821376,2.16638796,16.36876177,9.184135763,0
141.2890625,51.10637686,0.049918025,38.72491639,73.41434443,1.482014055,0
123.65625,52.19576095,-0.118114019,1.617056856,13.25403365,10.64915564,0
130.09375,44.80172247,-0.005380575,1.885451505,18.14377978,10.45982988,0
85.28125,36.75870167,0.841032945,14.16471572,41.12454116,3.022195853,0
136.5234375,41.63325084,-0.019038887,2.173913043,14.39550707,10.13780855,0
118.09375,36.4302496,0.0188057,2.821070234,16.72789584,8.851476646,0
92.5625,41.0155744,,3.703177258,21.97352519,7.042974791,0
90.375,50.95724311,0.788316579,1.694816054,14.74390095,10.65191874,0
121.9765625,47.3310259,0.162194327,3.847826087,21.54334327,6.698350236,0
113.09375,47.49875615,0.027381007,2.514214047,15.17106355,8.776055761,0
131.5625,48.72735852,0.002854896,2.086120401,14.25373652,10.33445486,0
109.6171875,40.26108564,0.184766134,0.650501672,11.55682159,18.5354846,0
130.8203125,53.42071134,0.018593633,2.722408027,18.07694071,8.553286757,0
139.6015625,50.04300336,-0.155640612,2.72993311,14.55860514,8.588724632,0
118.078125,54.16794044,0.157460214,3.165551839,16.97921267,7.297335564,0
131.7109375,51.59444501,-0.04619417,4.301839465,25.89356327,6.906808791,0
95.6328125,37.31158313,0.59657018,2.22826087,16.90561752,9.670972657,0
139.09375,44.75583717,-0.136164042,0.836120401,9.872425349,17.82036977,0
127.6015625,57.40445048,-0.004333743,0.655518395,,20.79422458,0
119.7578125,46.00674986,,10.83361204,42.17470323,4.222349981,0
14.890625,30.61664028,6.169028053,118.1237458,62.87211423,0.688760377,1
98.0625,43.70654091,0.321597583,2.141304348,,9.952468275,0
90.9296875,45.51822842,0.69321695,0.581939799,10.79494842,21.34627442,0
155.4609375,39.42950639,-0.149431762,1.549331104,11.818658,13.03003775,0
135.609375,52.95063066,0.034384634,3.37541806,21.43439936,7.674280704,0
58.5625,49.37084634,2.466237711,29.47073579,62.68394987,1.96595997,1
122.8359375,48.13356699,0.124259221,3.252508361,19.25149828,8.360342711,0
67.5625,39.85123704,,34.17140468,63.34727943,1.940723222,1
111.234375,39.28411821,0.706400737,15.73745819,49.57499607,2.996483183,0
139.34375,40.11281698,-0.003204526,4.990802676,27.62770438,6.211423852,0
80.0390625,38.11442524,0.753064749,6.413879599,30.9503882,5.078612997,0
129.8671875,47.47209231,-0.125938944,3.346989967,19.18587567,8.072626971,0
125.8125,55.41938825,0.11932642,1.488294314,11.37814737,13.02700175,0
117.90625,44.92501348,0.440930812,11.50250836,40.27764213,3.569731437,0
114.5234375,44.16746626,0.255155145,0.873745819,9.879962477,17.5000631,0
41.890625,47.21133245,3.003052883,71.99331104,73.06713335,1.093608625,1
42.5546875,43.10394569,3.603753261,76.10953177,69.86918409,0.549788835,1
48.3125,31.36148862,,85.37123746,,0.491667511,1
124.921875,44.7108085,0.257496662,3.164715719,20.6732129,7.93232101,0
103.6875,46.75096089,0.409013173,1.580267559,,12.32770711,0
142.3203125,60.41095379,-0.036172486,6.277591973,25.24620968,4.861287658,0
93.765625,37.13436001,0.694788717,1.108695652,12.7154302,14.21264922,0
101.046875,43.50661936,0.460503773,3.592809365,20.65626263,7.398692322,0
107.3828125,52.50195251,0.391443471,2.075250836,15.35317849,9.480752939,0
85.859375,39.98256151,0.699974786,3.668060201,18.31901483,6.37978527,0
81.125,38.25347206,,1.647157191,12.19185746,11.92947077,0
120.390625,51.91462859,0.0206158,26.76588629,63.62689404,2.106032541,0
123.8671875,41.51851452,-0.004028403,2.023411371,16.01293751,10.24164014,0
126.328125,44.01102656,,2.398829431,18.34554885,8.558440656,0
110.1015625,44.89777275,0.420535629,1.884615385,12.61575424,10.92185494,0
118.3515625,47.96932448,,1.185618729,14.21634066,13.68880829,0
120.5234375,47.75015786,0.134170431,1.403010033,,12.90471602,0
139.6015625,40.11396652,,5.959866221,27.54597971,5.070411939,0
118.3984375,48.93336347,0.159441084,11.85535117,48.77758182,3.891929542,0
85.546875,37.10034101,,1.095317726,10.67876702,15.57583048,0
126,44.44079629,,1.381270903,15.82328574,12.5689449,0
131.03125,51.6420882,-0.026869236,1.777591973,15.10041195,9.913104446,0
110.6640625,46.55847757,,3.012541806,19.65685588,8.038274524,0
49.9609375,30.22168157,,22.39297659,56.5716264,2.651634775,1
110.6171875,45.96774023,0.364951176,2.461538462,16.19971589,8.842429496,0
94.671875,44.28266968,0.315843056,1.144648829,,14.35140711,0
128.8828125,57.06528896,-0.105608339,0.971571906,9.668114397,18.38776311,0
138.890625,47.88809129,-0.028839198,1.960702341,15.43296956,10.19556962,0
92.2421875,40.92041554,0.529596865,1.845317726,,10.29460887,0
19.8125,34.99748875,,76.28177258,85.41481529,0.66561586,1
110.078125,46.50363047,0.140074621,3.413879599,19.38144929,8.233170819,0
98.609375,55.63921649,0.534804526,3.690635452,19.72616752,7.793803661,0
112.234375,62.63316868,0.267969926,1.943979933,12.20385811,11.25103669,0
39.375,34.85348799,4.034706553,42.42892977,69.87893831,1.672327177,1
122.25,53.81841576,0.110718664,5.641304348,,5.540914585,0
107.3984375,48.14923738,0.260241011,2.539297659,14.88436906,8.976076503,0
113.078125,54.27053318,0.211547168,3.452341137,18.44589583,7.537954286,0
120.3671875,56.46969197,0.171459088,1.888795987,,11.38038432,0
113.0234375,50.4350549,0.042195067,6.60451505,34.02858743,5.261158864,0
106.8203125,45.0417226,0.269854152,1.975752508,13.24203227,11.44485905,0
111.0625,41.0945461,0.296454157,1.158862876,14.4404502,13.42912484,0
159.328125,55.45100729,-0.696563295,168.069398,82.06931384,-0.88841017,0
125.3203125,55.91203102,0.174962397,5.54180602,30.05278118,5.724635874,0
102.46875,43.73587942,0.368447503,1.066053512,13.35024024,14.25661763,0
114.125,38.00041118,0.400332389,2.18729097,14.45758549,9.382362674,0
117.953125,46.97453755,0.337101361,1.256688963,15.51539845,13.34034389,0
100.1484375,41.15786867,0.618729646,1.732441472,16.48695596,12.49892652,0
108.7265625,44.47237816,,1.156354515,12.46700534,14.57138799,0
97.4375,48.1460587,0.651117268,2.709866221,16.54497073,9.707658304,0
96.078125,47.47394176,0.42675654,1.489966555,13.82090655,11.86968234,0
130.171875,53.4092556,0.090276517,1.10367893,11.53912727,14.17907221,0
98.0703125,50.2747426,0.54293304,3.090301003,21.26961514,7.563348813,0
109.7890625,49.63974157,0.240458562,10.64214047,38.11815854,3.620933312,0
104.828125,45.19404506,0.339590523,4.507525084,,6.163474872,0
129.109375,67.38952005,-0.055392582,154.8929766,67.13693577,-0.883891009,0
124.140625,45.73355824,0.215047065,14.48996656,,3.059955851,0
132.4140625,49.04502513,,2.994983278,,7.746604548,0
38.71875,28.33503174,4.756850092,65.59698997,79.19010903,1.062862749,1
129.65625,52.00126764,,2.559364548,14.89631908,8.876683932,0
137.7578125,59.13249769,-0.075300045,87.2132107,90.9649526,0.321880743,0
114.96875,50.33760049,0.282526439,1.269230769,15.23800333,13.22879459,0
121.109375,56.34994376,0.119964408,2.453177258,,8.015179179,0
87.15625,38.14946705,,9.469063545,34.97569456,4.11513055,0
109.4296875,43.11352811,0.20369864,0.608695652,9.776125685,19.60444913,0
127.15625,46.70208733,,3.380434783,21.05987447,6.852144265,0
119.0546875,56.36104436,0.496350015,2.690635452,18.04086626,9.734548302,0
83.0625,36.78224563,0.538980864,0.964046823,13.6317875,15.74071208,0
127.890625,51.25979089,0.051091036,2.027591973,13.22692632,10.28776023,0
121.3359375,40.16572648,,7.254180602,31.27471236,4.802554387,0
110.8984375,48.56227314,0.170372017,1.600334448,12.92721326,11.34978567,0
117.1015625,56.74047825,0.174826553,3.847826087,25.72273542,7.15265038,0
111.6640625,42.49894803,0.15832364,4.18812709,27.17502837,6.973744689,0
109.9765625,45.91763428,0.198342059,4.055183946,18.88626312,6.211898566,0
9.234375,30.8046984,,114.7934783,49.01487718,0.741781287,1
124.46875,47.52613385,,3.272575251,22.30450448,7.995574743,0
110.0546875,44.63223131,0.058610499,0.974916388,13.11950626,15.92993261,0
128.7578125,55.28629267,-0.04881015,2.144648829,13.77452133,10.83071005,0
122.8046875,44.06831674,0.158970472,1.423076923,11.74043135,13.30086219,0
150.7890625,62.11376311,-0.805191136,200.5,54.83693523,-1.530877642,0
129.375,60.30210403,-0.14220215,0.943143813,11.89615511,16.10944959,0
122,52.32724553,,1.759197324,16.10979907,10.76744841,0
77.78125,41.38556087,0.760277605,1.889632107,,10.25611644,0
98.7578125,40.76068612,0.397650083,2.659698997,19.1194209,8.221835423,0
128.34375,41.31631743,0.097544059,6.773411371,32.2657184,4.987801561,0
93.7421875,37.09220902,0.257999452,5.426421405,29.12481107,5.601828658,0
137.828125,47.7156469,-0.049543164,2.273411371,14.48109119,9.693807826,0
128.2890625,47.77047211,0.164223983,4.651337793,26.96745852,6.164368929,0
134.8828125,50.5271618,0.093248493,16.50250836,55.56636781,3.116659343,0
106.5625,46.32826992,0.442697486,93.00334448,93.02720134,0.189066148,0
127.5703125,52.57742559,-0.02729173,3.480769231,24.7504697,7.434577734,1
131.7890625,54.27946382,0.299075552,3.743311037,22.75722893,8.301567337,0
112.71875,50.65615361,-0.018665361,3.397993311,23.41805172,7.422643976,1
125.6875,54.40067641,0.065459445,3.986622074,23.02662749,6.475870018,0
122.046875,46.60972595,,2.331103679,17.02464481,9.744043396,0
118.015625,46.77789682,,2.389632107,13.61966754,9.080376301,0
119.5234375,44.19841005,0.026661843,1.828595318,12.67406768,11.15393876,0
62.3515625,37.78363358,3.028611424,41.74331104,70.71289043,1.682642485,1
133.3203125,53.5037869,0.147843117,6.331939799,33.46759052,5.397414284,0
127.5859375,58.74913927,0.079572319,9.987458194,39.65164798,4.160219608,0
70.984375,47.46281182,1.698129534,6.898829431,30.63443914,5.769658132,1
124.7265625,45.96342208,0.22263491,0.898829431,9.570490038,18.65871942,0
97.625,42.73226972,0.263152946,2.698160535,17.14613649,9.561854792,0
109.296875,52.19006122,0.324989984,1.214882943,11.17082975,15.03661761,0
134.65625,52.12866257,,0.892140468,12.53353649,15.46406334,0
129.90625,48.62217818,0.038773097,3.319397993,22.72505413,8.750496392,0
137.3828125,52.03276028,0.021787591,2.676421405,15.58040358,7.997838324,0
74.8515625,34.83534705,,5.142140468,27.71320267,6.052581482,1
114.8359375,51.10356784,,3.044314381,20.68089798,7.77713142,0
9.3359375,34.08726791,5.666405473,88.47909699,52.04029887,1.041177855,1
67.0703125,34.0420658,2.311709149,4.969063545,28.09762388,6.30901557,1
103.734375,45.95216337,0.452157712,2.257525084,13.82489279,9.493860025,0
135.8984375,52.21796863,-0.046725175,6.185618729,29.7743014,5.201356699,0
127.859375,48.60036882,-0.012876196,1.867056856,12.69930943,11.15597431,0
130.3359375,46.4105789,0.186495058,1.871237458,12.29181725,10.9888882,0
40.8046875,49.07345556,3.287712514,116.3578595,81.98972546,-0.135901581,1
118.1640625,50.28058419,,15.60367893,48.41209445,3.065684943,0
121.5625,45.85962787,,2.341137124,16.16213876,9.623206688,0
31.59375,33.38165605,4.32401085,67.14548495,70.7444686,1.07293357,1
122.1484375,50.43577132,0.263185765,2.594481605,19.91726876,9.14245177,0
102.515625,38.12970962,,2.760033445,,8.079632885,0
32.921875,33.67180974,4.655360766,37.99916388,65.91602415,1.70029174,1
110.03125,55.31641053,,116.5844482,91.33335278,-0.244272093,0
71.8359375,41.58458574,1.36749263,2.822742475,21.74414967,8.886982961,1
117.71875,47.40202684,0.160251379,3.451505017,19.74829461,7.847568828,0
109.703125,48.4499354,0.495518625,2.60451505,18.52165721,8.442538583,0
107.2109375,50.16031367,0.15864012,1.989966555,12.96005826,10.31369206,0
159.671875,47.00384116,-0.304295563,2.224916388,18.55973132,9.058002752,0
111.109375,51.41212685,0.313988181,1.628762542,13.86253494,11.85696626,0
133.40625,42.26487118,0.315251226,2.56270903,15.86097356,8.737790255,0
161.4921875,60.72877665,-0.905780389,177.5133779,63.38262257,-1.503602662,0
130.5,48.99776781,-0.081944534,2.982441472,19.13712687,8.395165424,0
124.515625,45.62602471,0.361288491,2.806020067,,7.933942744,0
85.265625,36.92887682,0.853498345,1.586956522,10.99817393,13.25188323,0
60.921875,52.62033967,2.341728151,0.486622074,7.658622807,30.88388219,1
85.4765625,41.95309227,0.692417107,1.886287625,15.44773622,9.356620126,0
128.2109375,47.61788863,0.222572209,0.785117057,11.32603532,17.95680631,0
124.0859375,58.16947591,0.152932139,2.123745819,13.83646984,9.332406357,0
112.421875,50.52020162,0.223546506,2.600334448,,9.143810323,0
103.7421875,49.47778007,0.47292594,1.285117057,15.59670917,13.04471405,0
105.34375,57.64078383,0.218381814,8.41638796,38.68618533,4.652140563,0
54.5078125,35.7617979,,24.07441472,57.79839238,2.442852563,1
138.7734375,43.03291161,,1.165551839,13.85849475,14.06935539,0
96.90625,36.79959186,,3.482441472,18.72389222,7.507602146,0
50.515625,27.20264934,3.644463097,33.49331104,65.78648794,1.971153932,1
118.7265625,52.54874446,0.215703639,2.224080268,14.35712525,10.62732437,0
46.2421875,31.67775888,3.68324294,18.81354515,48.79091132,2.9266899,1
148.7578125,43.79011484,-0.193741173,2.555183946,18.46553687,9.049389373,0
76.1328125,38.57245032,0.776761905,1.389632107,15.89004946,12.077188,0
122.8984375,41.38120041,0.259921508,1.08361204,13.85446449,14.26101433,0
110.734375,52.99727062,0.334865815,5.555183946,31.29174613,5.738767091,0
106.71875,38.06592503,0.513824912,1.801003344,13.88837002,11.01376947,0
116.1015625,42.33826576,0.156819789,1.040133779,11.01542221,15.35201556,0
132.1484375,43.18765193,0.087881954,2.16638796,15.8750843,9.86559534,0
126.625,55.72182584,0.002946216,0.534280936,8.588881866,23.91376131,0
84.28125,38.86574196,0.453524477,2.753344482,18.54345517,8.015513032,0
147.15625,45.82105778,-0.441836412,3.943143813,20.58866408,6.503842501,0
48.09375,39.64499446,2.769881783,25.33862876,58.64148953,2.489473517,1
119.125,48.40486804,0.114413407,2.510869565,20.0270899,9.305019634,0
122.8984375,52.64160068,-0.125243256,3.852842809,23.33377309,7.658855627,0
139.1640625,48.22291619,-0.064396847,3.295150502,22.56278516,7.770781901,0
113.9296875,48.35855399,0.131681121,2.032608696,,10.20110969,0
84.453125,44.78976225,0.962164479,6.025919732,29.8443313,5.199867418,0
129.9296875,50.91340436,0.022483165,1.986622074,14.89909724,11.12626186,0
132.359375,45.39888049,-0.035638858,2.463210702,16.22828833,8.983260819,0
126.609375,54.86691774,0.113097091,3.408026756,20.56600604,8.037080331,0
108.109375,55.36557967,0.18376964,5.933946488,29.09418137,5.860709291,0
94.6953125,46.57513396,0.335469844,3.459866221,24.04283165,7.285706194,1
111.5390625,32.63981999,0.278269222,2.204013378,13.06934875,9.713590905,0
166.2421875,53.34333752,-0.943275425,190.2382943,68.16085567,-1.405852488,0
118.2109375,42.79505162,0.374915484,2.238294314,13.09698471,9.857168411,0
123.5546875,57.00326315,0.179982089,15.07107023,42.64607945,3.329876406,0
111.25,46.34466663,0.23238532,1.659698997,15.61419519,11.34267084,0
114.4921875,49.40900666,0.151193614,2.364548495,13.5043365,9.334385428,0
112.984375,55.82785824,0.300864769,2.174749164,13.50301829,9.676619156,0
29.6875,33.71311642,4.67694701,38.55434783,59.37636791,1.682715492,1
138.1640625,43.61385555,0.076882213,15.24080268,46.67786719,3.05060795,0
143.7890625,46.16794281,-0.179908686,1.336120401,14.51129417,12.82535645,0
119.7890625,49.05125705,0.32091331,7.070234114,35.23098767,5.105893676,0
150.484375,52.85282992,-0.307301946,89.55602007,97.68279857,0.325147448,0
100.578125,43.44547757,0.503283195,5.547658863,,5.540072985,0
108.875,41.52239607,0.404870992,2.245819398,14.57507749,8.87803484,0
88.515625,43.69639294,,1.460702341,10.69379032,14.00460223,0
147.390625,43.34729561,-0.142812807,2.954849498,18.6193062,8.543221975,0
96.5390625,49.03982794,,0.445652174,9.121598986,23.79285073,0
132.125,52.14837605,-0.054497472,5.016722408,25.90727719,5.753756558,0
153.3359375,62.3126288,-0.682830937,0.830267559,9.063900996,21.8930547,0
113.1875,51.43104455,0.002098728,4.759197324,23.95851782,6.209460368,0
101.7265625,49.59834215,0.337671454,1.123745819,11.16528624,14.79251387,0
55.1875,35.72677349,2.206251292,32.5083612,59.49815851,1.812744178,1
86.9453125,39.86879039,0.390500004,4.288461538,25.35130232,6.669109592,0
89.0546875,39.55698196,0.719055589,2.341137124,19.03031414,9.591045392,0
85.578125,45.34461954,1.5705241,1.83277592,14.83472366,12.66582563,1
120.3203125,49.4007739,0.257645004,2.913043478,21.40708625,8.728393471,0
114.9140625,53.7808091,0.419768208,3.064381271,19.89479106,7.982611001,0
123.953125,49.13102052,0.018147821,0.888795987,11.54257097,15.59922082,0
90.09375,35.5308927,0.592940297,6.245819398,,5.457703471,0
132.6328125,40.62035956,,2.289297659,14.8038994,9.237880114,0
102.796875,39.93321757,0.480245463,4.443979933,23.38447815,6.766805441,0
109.3984375,43.93644911,0.307220039,4.246655518,26.47656622,6.578720451,0
81.765625,38.72266866,0.649972887,2.682274247,15.52167716,8.576074537,0
118.8203125,45.09771225,0.226520706,3.317725753,18.9911805,7.318813375,0
128.9375,54.08987746,0.057094975,1.858695652,12.94415325,11.76894133,0
108.4375,48.41822197,0.377282625,1.842809365,12.28107444,11.48621915,0
128.78125,60.10536809,-0.028557242,3.5,22.31919177,7.561310451,0
22.875,29.15315163,6.528522936,113.9247492,80.82252341,0.096650078,1
115.84375,46.37220974,0.35580206,2.560200669,15.4692668,9.213698451,0
104.3984375,54.915324,0.448082802,1.123745819,15.16077951,14.89332465,0
112.25,50.91813282,0.310629235,1.794314381,11.36640452,12.15833389,0
104.7890625,52.87347107,,1.911371237,13.4748808,10.14343731,0
135.3359375,43.82320257,,6.887123746,34.12626272,5.21248672,0
112.8046875,41.18898112,,5.455685619,26.05751054,5.510846024,0
84.1328125,41.4214941,,2.008361204,14.85115438,10.23823704,0
142.34375,56.25658816,-0.231595511,142.8269231,79.58912661,-0.78635374,0
77.390625,36.72261615,1.048423717,2.289297659,14.21802,9.461560479,0
127.3984375,46.64817451,0.21800736,6.414715719,28.57054727,4.934797698,0
122.546875,51.4401745,0.301560145,2.22909699,18.34013517,9.886598292,0
148.125,48.7278796,,4.805183946,29.64626469,6.266941914,0
111.59375,44.50376345,,12.77508361,46.11078431,3.650105151,0
